17.600	-4.400	-13.200	0.000	-6.600	-10.333	-17.600	-15.400	-13.200	-8.800	-17.600	-2.200	-8.800	-2.200	-4.200	-8.800	-8.800	-6.600	-8.800	-13.533	-8.800	-4.433	-8.833	-15.400	0.000	-6.600	-11.000	-6.633	-8.800	-17.600	-6.600	-22.000	-11.000	-8.800	-13.200	-15.400	-8.800	-6.600	-19.800	-15.400	-6.633	-11.000	-17.600	4.400	-17.600	-17.600	-11.200	-13.200	-13.200	-11.000	-4.400	-2.200	-6.600	0.000	-19.800	-11.000	-13.200	-22.000	-8.800	-6.600	-17.600	-7.433	-2.200	-8.800	-22.000	-8.800	-15.400	0.800	-4.400	-11.000	-15.400	-13.200	-11.000	-15.400	-13.200	-8.800	-1.500	-13.200	-6.600	-17.933	-13.200	-6.600	-16.100	-8.800	-6.600	-2.200	-15.400	-8.900	0.000	-15.533	-4.433	-22.000	-4.400	-8.800	-15.400	-8.800	-19.800	-8.800	-11.000	-17.600
-8.800	13.200	-17.600	-8.800	-11.000	-12.333	-22.000	-11.000	-13.200	-4.400	-13.200	-15.400	-17.600	-15.400	-13.400	-13.200	-8.800	-11.000	-13.200	-22.333	0.000	-17.633	-9.233	-15.400	-4.400	-6.600	-19.800	-19.767	-13.200	-30.800	-19.800	-13.200	-15.400	-8.800	-13.200	-11.000	-13.200	-2.200	-19.800	-15.400	-19.833	-6.600	-8.800	-4.400	-8.800	-17.600	-15.600	-13.200	-13.200	-11.000	-17.600	-15.400	-2.200	-13.200	-6.600	-15.400	-8.800	-13.200	-13.200	-11.000	-22.000	-8.767	-15.400	-8.800	-17.600	-13.200	-15.800	-8.000	-8.800	-11.000	-11.000	-8.800	-11.000	-15.400	-13.200	-13.200	-7.300	-8.800	-11.000	-12.867	-22.000	-11.000	-11.700	-17.600	-19.800	-15.400	-19.800	-21.900	-8.800	-15.533	-8.767	-22.000	-13.200	-4.400	-15.400	-13.200	-19.800	-17.600	-19.800	-17.600
-13.200	-13.200	17.600	-4.400	-2.200	-14.733	-8.800	-11.000	-22.000	0.000	-4.400	-6.600	-17.600	-15.400	-4.600	-22.000	0.000	-6.600	-4.400	-9.133	-8.800	-13.233	-8.767	-2.200	-8.800	-11.000	-11.000	-15.433	-13.200	-8.800	-2.200	-22.000	-11.000	-8.800	-13.200	-6.600	-13.200	-11.000	-11.000	-11.000	-15.367	-2.200	-13.200	-8.800	-8.800	-17.600	-11.200	-8.800	-8.800	-2.200	-4.400	-6.600	-11.000	-8.800	-11.000	-11.000	-13.200	-13.200	-8.800	2.200	-17.600	-10.633	-11.000	-4.400	-13.200	-17.600	-11.400	-8.333	-8.800	-15.400	-6.600	-17.600	-2.200	-6.600	-4.400	-8.800	-10.300	-13.200	-6.600	-13.533	-18.000	-19.800	-16.100	-8.800	-6.600	-6.600	6.600	-8.900	0.000	-6.667	-13.233	-8.800	-8.800	-4.400	-19.800	-26.400	-19.800	-13.200	-11.000	-13.200
-4.400	-8.800	-8.800	13.200	-2.200	-12.333	-26.400	-6.600	-22.000	-8.800	-13.200	-15.400	-13.200	-15.400	-17.800	-8.800	-13.200	-2.200	-17.600	-17.933	-13.200	-13.233	-4.833	-11.000	4.400	-11.000	-15.400	-11.033	-8.800	-17.600	-15.400	-17.600	-11.000	-4.400	-17.600	-11.000	-13.200	-11.000	-19.800	-24.200	-19.833	-11.000	-26.400	-8.800	-17.600	-17.600	-15.600	0.000	-13.200	-15.400	-8.800	-19.800	-15.400	-13.200	-15.400	-19.800	-8.800	-17.600	-13.200	-6.600	-22.000	-6.300	-15.400	-8.800	-17.600	-17.600	-15.800	-8.533	-8.800	-19.800	-11.000	-13.200	-11.000	-15.400	-13.200	-17.600	-10.300	-8.800	-11.000	-26.067	-18.667	-11.000	-11.700	-13.200	-6.600	-15.400	-11.000	-17.500	0.000	-6.733	-17.567	-22.000	-8.800	-4.400	-19.800	-17.600	-28.600	-17.600	-19.800	-13.200
-13.200	-13.200	-8.800	-4.400	11.000	-10.333	-17.600	-11.000	-17.600	-8.800	-17.600	-19.800	-17.600	-15.400	-13.400	-8.800	-13.200	-11.000	-13.200	-17.933	-22.000	-13.233	-13.633	-11.000	-8.800	-15.400	-15.400	-15.433	-17.600	-13.200	-11.000	-22.000	-15.400	-8.800	-13.200	-11.000	-17.600	-11.000	-24.200	-19.800	-15.433	-11.000	-22.000	-8.800	-17.600	-22.000	-6.800	-8.800	-8.800	-11.000	-17.600	-19.800	-15.400	-8.800	-19.800	-19.800	-8.800	-26.400	-13.200	-6.600	-22.000	-10.700	-24.200	-13.200	-22.000	-22.000	-11.000	-12.933	-13.200	-11.000	-11.000	-17.600	-19.800	-15.400	-13.200	-17.600	-20.500	-13.200	-19.800	-26.733	-9.867	-11.000	-11.700	-8.800	-11.000	-15.400	-15.400	-22.100	-4.400	-11.133	-13.233	-13.200	-8.800	-8.800	-6.600	-17.600	-15.400	-30.800	-11.000	-13.200
-4.400	-0.400	-8.800	-0.400	2.200	23.533	-19.467	-2.600	-1.867	-4.400	-4.400	-8.467	-13.200	6.600	-6.467	-4.800	-17.600	1.800	-13.200	-4.067	-4.800	-4.367	-0.767	-6.600	2.133	4.733	-6.600	-4.433	-10.667	-6.267	-6.600	6.533	-6.600	6.533	-9.200	4.333	0.000	6.200	-7.000	-8.467	-4.100	1.800	-8.800	4.400	-4.800	-2.267	-6.400	-4.800	-6.267	-2.200	-4.800	-15.400	-2.200	0.000	-2.600	0.333	-2.267	-11.067	-4.800	-6.600	-13.600	2.100	-15.400	-8.800	-15.467	6.933	-6.200	-4.867	-8.800	-4.067	-2.200	-0.400	-4.467	-17.267	-1.867	-8.800	-4.767	-13.600	-2.600	-10.333	-3.733	-2.200	-6.300	0.000	-11.000	-15.400	-6.600	-17.500	-8.800	2.267	-13.167	-6.267	-4.400	-4.400	-11.000	-0.400	-11.000	-13.600	-15.400	4.400
-8.800	-8.800	0.000	-13.200	-2.200	-18.467	26.400	-6.600	-4.400	-8.800	-8.800	-2.200	-13.200	-11.000	4.600	0.000	0.000	-15.400	0.000	-4.067	-8.800	0.033	-12.833	2.200	-8.800	-11.000	-15.400	2.167	-4.400	4.400	-6.600	-8.800	2.200	-8.800	-8.800	-2.200	-17.600	-2.200	-2.200	2.200	-2.167	-2.200	0.000	-4.400	-13.200	0.000	2.000	-13.200	0.000	-2.200	-4.400	-2.200	-15.400	-4.400	-2.200	-11.000	-4.400	-8.800	4.400	2.200	0.000	-0.033	-2.200	-8.800	-4.400	-4.400	-2.200	-1.800	0.000	-2.200	-2.200	-13.200	-2.200	-6.600	0.000	0.000	-7.300	4.400	-11.000	-0.333	-0.667	-19.800	-2.900	-8.800	-2.200	11.000	-6.600	-0.100	0.000	-6.467	4.367	0.000	-8.800	-8.800	-2.200	-13.200	2.200	-8.800	-2.200	-22.000
-13.200	-4.400	-8.800	0.000	-2.200	-7.933	-13.200	19.800	-13.200	-4.400	-4.400	-11.000	-22.000	-11.000	-17.800	-8.800	-4.400	-11.000	-8.800	-13.533	-17.600	-17.633	-17.967	2.200	-4.400	-11.000	-6.600	-10.967	-13.200	-13.200	-11.000	-8.800	-19.800	-4.400	-13.200	-6.600	-4.400	-2.200	-6.600	-11.000	-11.033	-6.600	-13.200	0.000	-4.400	-17.600	-2.400	4.400	-8.800	-11.000	-22.000	-19.800	-6.600	-8.800	-2.200	-19.800	-4.400	-8.800	-4.400	-6.600	-17.600	-1.900	-15.400	-8.800	0.000	-13.200	-7.000	-11.600	-4.400	-15.400	-11.000	-4.400	-6.600	-15.400	-13.200	-13.200	-11.700	4.400	-11.000	-12.867	-13.200	-19.800	-7.300	-8.800	-6.600	-15.400	-11.000	-13.100	-4.400	-2.333	-13.167	-4.400	0.000	-4.400	-11.000	-13.200	-11.000	-4.400	-6.600	0.000
-4.400	0.000	-13.200	-8.800	-2.200	-0.867	-4.400	-6.600	26.400	-8.800	-8.800	-6.600	-4.400	2.200	-4.200	-4.400	-8.800	2.200	-8.800	-4.067	-4.400	-4.367	-17.633	-6.600	0.000	6.600	-15.400	-2.167	-13.200	-4.400	-6.600	0.000	-2.200	4.400	-13.200	2.200	-13.200	2.200	-6.600	-6.600	2.167	-11.000	4.400	0.000	-8.800	-4.400	-2.000	-4.400	4.400	-6.600	-4.400	2.200	-2.200	-4.400	-2.200	-6.600	4.400	-17.600	-8.800	2.200	-4.400	-7.033	-11.000	4.400	-8.800	4.400	-11.000	-5.267	0.000	2.200	2.200	0.000	-2.200	-2.200	-4.400	0.000	-7.300	-8.800	-2.200	-9.133	4.800	-2.200	-5.900	0.000	-11.000	-11.000	-6.600	-13.300	-4.400	-6.533	4.367	8.800	0.000	0.000	-6.600	-8.800	2.200	-4.400	-6.600	0.000
-13.200	-4.400	-4.400	-8.800	-6.600	-14.733	-22.000	-11.000	-22.000	13.200	-13.200	-11.000	-17.600	-11.000	-13.400	-17.600	-4.400	-11.000	-8.800	-22.333	-13.200	-17.633	-9.167	-2.200	-13.200	-6.600	-15.400	-24.233	-13.200	-22.000	-19.800	-22.000	-19.800	-13.200	-4.400	-11.000	0.000	-11.000	-19.800	-11.000	-24.233	-2.200	-13.200	-4.400	-17.600	-22.000	-15.600	-8.800	-4.400	-6.600	-17.600	-15.400	-2.200	-17.600	-15.400	-11.000	-13.200	-17.600	-13.200	-11.000	-22.000	-13.167	-15.400	-8.800	-8.800	-13.200	-15.800	-17.867	-8.800	-19.800	-11.000	-17.600	-11.000	-15.400	-13.200	-13.200	-11.700	-8.800	-15.400	-17.933	-21.733	-11.000	-11.700	-13.200	-15.400	-19.800	-6.600	-17.700	-4.400	-11.067	-8.833	-22.000	-13.200	-4.400	-15.400	-30.800	-15.400	-17.600	-11.000	-13.200
