-3.771	-3.771	-3.771	-3.771	-3.771	-2.971	-3.771	-3.771	-3.771	-3.471	-3.486	-3.771	-3.200	-3.771	-3.500	-3.771	-3.771	-3.471	-3.771	-3.486	-3.771	-2.986	-3.500	-3.771	-3.771	-3.771	-3.771	-3.200	-3.471	-3.771	-3.771	-3.214	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.471	-3.500	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.471	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-2.843	-3.771	-3.771	-3.771	-3.771	-2.929	-1.800	-3.771	-3.486	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.543	-3.771	-3.771	-3.243	-2.971	-3.771	-3.771	-3.771	-3.771	-3.500	-3.471	-3.471	-3.771	-3.771	-3.171	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.771	-3.471
-2.986	-2.986	-2.986	-2.986	-2.986	-2.543	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.686	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.686	-2.686	-2.986	-2.986	-2.100	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.686	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-1.886	-2.986	-2.986	-2.986	-2.986	-2.986	-0.714	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.443	-2.186	-2.986	-2.986	-2.986	-2.986	-2.714	-2.986	-2.400	-2.986	-2.986	-2.386	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.686
-3.457	-3.457	-3.457	-3.457	-3.457	-2.857	-3.457	-3.457	-3.457	-3.157	-3.171	-3.214	-2.586	-3.157	-3.457	-3.457	-3.457	-3.157	-3.457	-3.171	-3.457	-2.671	-2.886	-3.457	-3.457	-3.457	-3.457	-2.900	-3.157	-3.457	-3.457	-2.900	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-2.600	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.186	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.157	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-2.371	-3.457	-3.457	-3.457	-3.157	-2.886	-0.400	-3.457	-3.171	-3.457	-3.457	-3.457	-3.457	-2.914	-3.457	-3.229	-3.457	-3.457	-2.929	-3.200	-3.457	-3.457	-3.457	-3.457	-3.186	-3.157	-3.157	-3.457	-3.157	-3.157	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457
-3.143	-3.143	-3.143	-3.143	-3.143	-2.743	-3.143	-3.143	-3.143	-2.843	-3.143	-3.143	-3.143	-2.843	-3.143	-3.143	-3.143	-3.143	-3.143	-2.857	-3.143	-2.643	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-2.843	-3.143	-3.143	-3.143	-2.843	-3.143	-3.143	-2.871	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-2.843	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-2.557	-3.143	-3.143	-3.143	-3.143	-2.843	-1.214	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-2.600	-3.143	-2.914	-3.143	-3.143	-2.600	-2.871	-3.143	-3.143	-3.143	-3.143	-3.143	-2.543	-2.857	-3.143	-3.143	-2.543	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143	-3.143
-3.300	-3.300	-3.300	-3.300	-3.300	-2.557	-3.300	-3.300	-3.300	-3.000	-3.014	-3.057	-3.000	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.014	-3.300	-2.514	-3.300	-3.300	-3.300	-3.300	-3.300	-3.014	-3.300	-3.300	-3.300	-3.000	-3.300	-3.300	-3.300	-3.300	-3.300	-2.757	-3.300	-3.300	-3.043	-3.300	-3.300	-3.300	-3.300	-3.029	-3.300	-3.029	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.000	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-2.757	-3.300	-3.300	-3.300	-3.000	-2.729	-2.186	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.043	-3.029	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.000	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300
-4.000	-4.000	-4.000	-4.000	-4.000	-3.614	-4.000	-4.000	-4.000	-3.700	-3.986	-3.757	-3.386	-3.700	-4.000	-4.000	-4.000	-3.986	-4.000	-3.657	-4.000	-3.386	-3.700	-4.000	-4.000	-4.000	-4.000	-3.400	-3.700	-4.000	-4.000	-3.986	-4.000	-4.000	-4.000	-4.000	-4.000	-4.000	-4.000	-4.000	-3.443	-4.000	-4.000	-4.000	-4.000	-4.000	-3.729	-3.729	-4.000	-4.000	-4.000	-4.000	-4.000	-4.000	-3.700	-4.000	-4.000	-4.000	-4.000	-4.000	-4.000	-3.757	-4.000	-4.000	-4.000	-3.700	-3.143	-1.257	-4.000	-3.986	-4.000	-4.000	-4.000	-4.000	-3.714	-4.000	-4.000	-4.000	-4.000	-3.800	-3.214	-4.000	-3.771	-4.000	-4.000	-3.729	-4.000	-3.800	-4.000	-3.914	-3.271	-4.000	-4.000	-4.000	-4.000	-4.000	-4.000	-4.000	-4.000	-3.700
-3.457	-3.457	-3.457	-3.457	-3.457	-2.757	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.157	-3.186	-3.457	-3.457	-3.457	-3.457	-3.200	-3.457	-2.871	-2.914	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.171	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-2.857	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-2.657	-3.457	-3.457	-3.457	-3.457	-3.186	0.129	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.171	-3.457	-3.457	-3.457	-3.457	-3.457	-3.186	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-2.871	-3.157	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457	-3.457
-2.986	-2.986	-2.986	-2.986	-2.986	-2.786	-2.986	-2.986	-2.986	-2.686	-2.986	-2.743	-2.686	-2.686	-2.986	-2.986	-2.986	-2.986	-2.986	-2.700	-2.986	-2.486	-2.686	-2.986	-2.986	-2.986	-2.986	-2.400	-2.986	-2.986	-2.986	-2.686	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.429	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.714	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.686	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.686	-2.686	0.057	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.443	-2.986	-2.986	-2.986	-2.986	-2.729	-2.457	-2.986	-2.986	-2.986	-2.986	-2.986	-2.686	-2.400	-2.986	-2.986	-2.686	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.986	-2.686
-3.300	-3.300	-3.300	-3.300	-3.300	-3.043	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.029	-3.300	-3.300	-3.300	-3.300	-3.043	-3.300	-3.000	-3.029	-3.300	-3.300	-3.300	-3.300	-3.000	-3.300	-3.300	-3.300	-3.000	-3.300	-3.300	-3.300	-3.300	-3.300	-3.043	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.029	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-2.586	-3.300	-3.300	-3.300	-3.300	-3.029	0.271	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.014	-3.300	-3.300	-3.300	-3.300	-3.014	-2.229	-3.300	-3.071	-3.300	-3.300	-3.300	-3.300	-3.000	-3.300	-3.014	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300	-3.300
-3.000	-3.000	-3.000	-3.000	-3.000	-2.400	-3.000	-3.000	-3.000	-2.986	-2.714	-3.000	-2.429	-3.000	-3.000	-3.000	-3.000	-2.700	-3.000	-2.986	-3.000	-2.700	-2.700	-3.000	-3.000	-3.000	-3.000	-2.429	-2.700	-3.000	-3.000	-2.743	-3.000	-3.000	-3.000	-3.000	-3.000	-2.714	-3.000	-3.000	-3.000	-3.000	-3.000	-3.000	-2.700	-2.729	-2.700	-2.986	-3.000	-3.000	-3.000	-3.000	-3.000	-3.000	-2.986	-3.000	-3.000	-3.000	-3.000	-3.000	-3.000	-1.429	-3.000	-3.000	-3.000	-3.000	-2.714	-1.014	-3.000	-2.714	-3.000	-3.000	-3.000	-3.000	-2.743	-3.000	-3.000	-3.000	-3.000	-2.186	-1.671	-3.000	-3.000	-3.000	-3.000	-3.000	-3.000	-3.000	-3.000	-2.700	-2.700	-3.000	-3.000	-3.000	-3.000	-3.000	-3.000	-3.000	-3.000	-3.000
