20.497	-8.722	-6.993	-8.798	-8.002	-9.287	-9.480	-9.710	-6.520	-8.041	-8.676	-8.524	-6.959	-7.745	-4.317	-6.848	-9.285	-6.524	-6.274	-6.071	-7.995	-6.074	-9.393	-6.007	-7.441	-5.766	-8.147	-7.317	-7.800	-7.761	-8.993	-8.871	-8.331	-6.738	-7.285	-7.299	-8.069	-5.805	-5.814	-4.584	-8.345	-7.883	-9.101	-8.680	-11.090	-7.641	-8.761	-8.405	-5.648	-7.308	-9.724	-9.138	-8.057	-7.752	-8.591	-6.841	-7.271	-6.076	-6.795	-6.441	-4.292	-7.352	-8.448	-7.441	-6.221	-10.021	-6.657	-9.692	-8.648	-6.005	-7.586	-9.476	-5.462	-8.800	-5.786	-9.005	-8.616	-8.538	-6.860	-8.763	-6.864	-5.782	-9.793	-9.292	-9.103	-7.434	-8.014	-6.352	-9.483	-5.766	-10.816	-8.002	-7.772	-10.952	-5.476	-6.676	-5.966	-9.724	-5.906	-5.699	-6.828	-8.478	-7.313	-7.731	-8.011	-7.131	-6.697	-9.260	-4.848	-11.377	-5.159	-9.159	-5.766	-7.202	-9.862	-4.409	-7.738	-7.324	-9.064	-7.195	-8.979	-5.510	-7.000	-9.743	-5.931	-7.811	-7.690	-8.897	-7.625	-7.715	-9.103	-5.841	-7.262	-7.747	-10.186	-8.057	-6.529	-6.708	-9.062	-9.407	-8.648	-8.041	-6.731	-9.556	-8.476	-6.931	-8.515	-8.271	-6.524	-8.034
-10.630	18.234	-8.106	-8.756	-7.120	-9.269	-9.476	-8.694	-7.545	-9.159	-8.547	-6.938	-9.115	-10.264	-7.269	-8.255	-8.743	-7.379	-6.669	-7.046	-5.977	-8.947	-8.611	-9.846	-7.690	-7.756	-11.462	-6.007	-11.101	-7.503	-7.434	-8.871	-8.257	-11.313	-11.736	-6.678	-6.152	-7.009	-8.310	-10.239	-7.379	-11.055	-10.880	-10.202	-10.069	-9.729	-8.379	-6.280	-7.363	-8.163	-8.616	-8.048	-7.639	-10.189	-7.979	-8.708	-6.977	-9.313	-7.159	-8.368	-9.533	-5.908	-8.991	-9.736	-6.929	-7.943	-8.211	-8.676	-7.949	-7.407	-6.726	-9.209	-7.333	-9.411	-7.391	-9.984	-10.395	-9.798	-10.662	-10.409	-8.639	-6.425	-8.864	-8.409	-6.929	-8.041	-7.931	-6.724	-9.437	-9.297	-11.432	-8.448	-6.591	-10.262	-8.492	-7.848	-9.566	-10.198	-7.014	-7.924	-6.984	-8.198	-8.297	-4.756	-10.007	-10.621	-11.087	-8.763	-10.228	-10.214	-7.623	-8.391	-7.186	-5.690	-8.409	-7.232	-9.407	-9.913	-10.600	-8.602	-7.807	-7.271	-8.766	-9.163	-9.094	-9.674	-7.607	-8.285	-11.014	-7.457	-9.453	-8.899	-8.982	-9.724	-11.138	-7.952	-9.572	-6.437	-6.929	-7.793	-10.313	-8.492	-9.568	-10.982	-11.345	-9.166	-9.494	-10.538	-9.048	-7.989
-8.869	-8.308	18.538	-6.071	-10.407	-9.356	-9.628	-8.731	-8.749	-10.740	-10.731	-9.260	-7.092	-9.722	-6.152	-7.129	-8.108	-6.639	-8.885	-8.310	-8.644	-9.913	-8.855	-9.533	-8.908	-8.216	-5.595	-6.582	-6.982	-8.092	-10.018	-12.251	-9.697	-10.439	-8.195	-7.740	-7.108	-8.793	-8.724	-8.786	-8.156	-10.660	-11.032	-8.510	-9.899	-9.471	-9.487	-11.241	-8.949	-8.048	-8.129	-8.246	-7.634	-9.894	-11.736	-7.347	-8.159	-8.490	-7.522	-9.274	-8.444	-10.694	-9.754	-11.566	-6.593	-8.913	-8.432	-9.536	-9.761	-8.726	-6.184	-10.303	-7.890	-9.522	-6.131	-10.986	-8.795	-11.462	-9.448	-9.811	-8.814	-10.025	-7.582	-8.515	-6.694	-8.547	-10.202	-9.064	-10.526	-8.906	-6.807	-7.028	-10.053	-7.251	-7.200	-8.966	-9.520	-8.207	-6.053	-8.375	-7.246	-7.352	-9.933	-8.508	-11.354	-9.108	-8.825	-10.377	-7.846	-9.074	-8.749	-8.883	-7.232	-9.570	-10.271	-8.543	-11.025	-6.602	-11.533	-8.662	-8.966	-6.255	-8.623	-8.634	-6.607	-8.906	-8.784	-10.101	-9.097	-8.814	-10.382	-9.726	-7.533	-11.177	-9.984	-10.637	-6.998	-10.101	-7.894	-8.193	-6.791	-11.329	-7.936	-8.301	-9.244	-8.044	-9.853	-7.834	-10.115	-9.101
-9.825	-8.372	-5.186	19.423	-8.775	-8.529	-11.526	-8.216	-7.145	-8.598	-6.543	-6.538	-9.414	-8.655	-6.975	-7.607	-9.120	-6.221	-8.582	-8.499	-7.416	-9.099	-9.568	-10.264	-8.655	-6.611	-9.154	-6.807	-7.097	-7.931	-9.297	-10.701	-9.007	-9.874	-11.179	-5.915	-8.841	-7.345	-9.455	-7.379	-10.469	-9.110	-10.264	-8.032	-8.354	-10.929	-8.876	-8.708	-7.193	-7.547	-5.779	-9.253	-9.046	-6.841	-8.085	-9.218	-9.966	-8.200	-9.168	-8.248	-7.598	-10.828	-9.152	-10.480	-6.524	-10.324	-8.782	-10.055	-6.777	-6.120	-8.446	-8.041	-10.014	-8.497	-6.228	-8.802	-7.724	-10.474	-7.062	-8.887	-11.113	-7.437	-9.324	-6.759	-7.839	-8.952	-7.839	-7.952	-10.389	-5.766	-10.766	-4.471	-8.379	-9.568	-7.434	-7.839	-7.800	-10.543	-4.582	-9.644	-6.777	-6.556	-9.570	-7.234	-9.483	-7.991	-8.053	-11.007	-7.239	-7.547	-8.143	-8.874	-9.356	-12.586	-7.131	-7.720	-8.294	-8.446	-7.823	-6.092	-8.676	-5.041	-8.329	-9.191	-7.641	-7.333	-7.083	-10.133	-6.108	-6.152	-6.676	-8.834	-7.634	-7.586	-9.409	-8.632	-8.464	-7.724	-5.862	-9.103	-10.308	-6.828	-8.198	-10.476	-6.237	-8.894	-9.945	-8.782	-7.687	-7.694
-7.076	-4.193	-7.237	-6.664	21.064	-7.278	-6.933	-6.648	-8.533	-8.303	-6.087	-6.846	-7.566	-7.662	-5.940	-6.972	-7.064	-5.600	-8.421	-8.499	-5.779	-7.641	-7.209	-7.418	-6.545	-5.136	-6.745	-6.931	-6.490	-6.552	-6.248	-6.301	-7.609	-5.970	-7.175	-6.080	-5.393	-7.809	-7.579	-7.136	-5.053	-6.287	-7.630	-6.956	-7.149	-5.890	-6.563	-4.956	-6.283	-3.828	-6.455	-7.956	-5.000	-7.191	-7.147	-7.793	-6.756	-5.759	-3.646	-6.690	-7.221	-7.016	-5.414	-8.021	-4.970	-8.411	-7.862	-8.648	-9.232	-5.508	-7.738	-4.469	-3.407	-6.676	-5.772	-6.471	-7.117	-6.253	-6.924	-7.793	-5.660	-8.471	-5.407	-9.016	-7.618	-5.062	-6.832	-5.869	-7.230	-4.515	-7.708	-5.726	-6.398	-7.995	-6.276	-6.055	-9.097	-9.352	-8.251	-5.000	-7.297	-8.446	-9.234	-7.009	-7.239	-8.069	-6.628	-7.692	-7.046	-6.857	-6.497	-7.011	-7.398	-7.897	-6.372	-3.434	-8.156	-7.145	-9.060	-4.892	-5.434	-6.232	-8.011	-3.802	-7.476	-6.198	-6.177	-8.998	-9.497	-6.147	-7.448	-6.954	-5.276	-6.621	-7.451	-6.706	-5.246	-4.841	-7.853	-5.834	-6.901	-6.487	-7.228	-6.214	-6.871	-5.745	-9.131	-8.092	-7.462	-6.421
-8.276	-6.731	-6.345	-6.913	-7.395	20.529	-7.761	-6.101	-4.510	-6.731	-2.552	-5.834	-6.963	-7.501	-8.299	-7.423	-7.713	-4.198	-6.922	-6.963	-5.398	-10.437	-5.903	-4.931	-6.798	-8.234	-5.922	-4.526	-6.816	-6.584	-5.687	-8.214	-5.945	-5.000	-7.630	-7.216	-9.545	-5.777	-5.538	-7.448	-5.945	-6.779	-9.115	-6.115	-7.646	-6.800	-5.639	-6.115	-6.513	-7.883	-6.740	-3.386	-7.621	-6.874	-5.680	-5.191	-6.572	-6.766	-3.269	-6.589	-4.522	-8.759	-5.446	-6.720	-5.701	-7.699	-5.099	-7.324	-7.085	-6.864	-3.959	-7.136	-6.703	-4.552	-5.984	-8.724	-5.430	-5.274	-6.993	-6.207	-5.655	-7.805	-7.577	-6.133	-5.149	-6.791	-7.205	-5.069	-7.667	-4.956	-5.975	-5.202	-5.051	-3.945	-7.586	-4.611	-5.897	-4.855	-8.949	-5.731	-4.989	-6.979	-10.090	-7.483	-7.763	-8.110	-7.561	-6.409	-6.297	-8.310	-5.917	-6.000	-7.301	-7.805	-6.828	-3.683	-7.076	-6.763	-8.720	-6.529	-5.922	-3.772	-5.749	-2.947	-4.221	-6.515	-8.784	-6.074	-7.244	-5.922	-6.028	-5.271	-6.522	-8.064	-5.680	-5.556	-6.749	-6.869	-7.595	-5.669	-7.246	-8.248	-5.122	-5.699	-6.743	-7.956	-7.784	-6.800	-6.317	-7.786
-2.832	-2.566	-1.949	-4.090	-1.869	-2.800	24.014	-3.122	-1.329	-3.871	-2.717	-2.855	-3.823	-0.766	-2.791	-3.920	-2.439	-2.860	-1.906	-2.416	-1.595	-2.731	-3.232	-2.126	-3.487	-1.752	-4.161	-1.538	-2.145	-0.313	-4.837	-1.740	-1.834	-3.120	-1.492	-2.494	-2.322	-2.766	-3.657	-1.333	-2.851	-3.506	-1.524	-0.657	-1.430	-4.920	-4.807	-1.568	0.002	-2.591	-0.216	-1.667	-1.432	-2.262	-2.283	-1.389	-2.949	-2.209	-3.260	0.133	-2.775	-4.225	-0.016	-3.579	-1.485	-2.784	-2.910	-3.292	-3.214	-2.184	-0.478	-4.087	0.207	-0.731	-2.379	-4.067	-3.126	-3.467	-1.237	-2.014	0.271	-1.979	-2.069	-4.009	-2.083	-1.016	-3.903	-1.078	-0.766	-3.085	0.067	-4.789	-6.200	-4.308	-1.255	-4.740	-1.823	-1.692	-3.841	-1.409	-1.457	-1.195	-4.172	-0.623	-4.260	-3.968	-0.182	-4.970	-1.276	-4.131	-3.140	-0.740	-0.497	0.683	-2.841	-1.366	-2.685	-1.241	-2.126	-2.051	1.076	-2.586	-2.237	-1.793	-4.768	-4.837	-2.940	-3.949	-3.634	-3.232	-2.041	-3.276	-2.301	-4.607	-1.754	-2.894	-5.094	-4.979	-3.338	-1.554	-5.375	-4.455	-2.795	-4.522	-6.021	-4.269	-2.901	-2.120	-4.322	-2.664
-11.292	-8.722	-8.391	-8.899	-9.368	-9.264	-10.883	18.602	-5.903	-8.754	-9.963	-10.129	-9.556	-7.584	-9.876	-8.103	-8.306	-5.766	-7.529	-6.476	-9.283	-9.209	-8.579	-10.136	-7.074	-9.793	-7.260	-6.894	-8.522	-6.763	-7.706	-7.740	-10.561	-10.798	-10.526	-6.733	-8.032	-6.439	-6.568	-6.032	-8.644	-9.133	-6.126	-6.207	-11.738	-7.922	-7.469	-6.257	-8.430	-6.476	-8.717	-9.579	-9.009	-8.515	-8.025	-6.538	-6.320	-9.313	-9.591	-9.931	-6.977	-8.152	-9.874	-8.848	-10.074	-10.080	-10.589	-12.782	-11.076	-7.949	-9.706	-9.706	-8.446	-8.699	-7.087	-9.777	-8.929	-9.839	-8.124	-10.625	-8.041	-10.274	-5.811	-8.602	-10.060	-8.345	-9.798	-8.811	-9.961	-7.839	-8.462	-8.600	-5.547	-12.938	-9.154	-9.453	-8.949	-8.874	-5.947	-9.823	-8.851	-7.986	-8.444	-7.717	-13.759	-8.501	-6.871	-9.274	-8.936	-8.641	-7.586	-7.462	-7.025	-7.832	-8.501	-9.062	-9.811	-7.131	-9.363	-4.685	-7.370	-8.867	-11.832	-9.071	-8.345	-9.048	-7.533	-8.064	-8.002	-9.821	-6.621	-6.899	-8.894	-8.244	-6.370	-7.979	-9.724	-10.483	-10.405	-9.503	-8.818	-10.005	-8.855	-9.552	-7.405	-6.614	-10.956	-7.448	-8.294	-9.515
-6.400	-5.853	-6.703	-6.343	-9.267	-6.037	-7.278	-4.478	19.462	-7.899	-7.609	-6.262	-6.954	-7.809	-5.324	-8.011	-6.540	-6.975	-5.818	-7.326	-6.671	-8.984	-9.062	-6.513	-8.223	-8.561	-6.786	-4.922	-7.841	-5.890	-7.094	-5.552	-8.313	-9.285	-6.660	-9.078	-11.113	-6.862	-5.474	-7.540	-8.211	-8.963	-4.770	-8.028	-9.701	-8.901	-7.317	-6.175	-10.453	-7.239	-6.230	-7.294	-7.069	-7.287	-5.970	-4.915	-7.874	-10.545	-7.370	-7.513	-5.501	-5.926	-7.782	-6.301	-7.384	-7.713	-6.602	-5.669	-5.876	-5.903	-4.947	-8.708	-7.733	-6.267	-8.393	-9.395	-8.662	-9.402	-9.126	-7.880	-9.628	-7.915	-8.851	-8.244	-6.464	-5.651	-7.237	-6.145	-7.947	-4.993	-9.717	-6.678	-6.825	-10.524	-6.290	-7.260	-5.156	-5.945	-7.207	-5.239	-5.802	-5.375	-8.894	-5.451	-6.637	-4.703	-6.421	-5.674	-6.044	-9.717	-9.076	-4.947	-7.430	-8.618	-5.379	-7.416	-6.956	-6.524	-7.772	-5.674	-9.917	-6.352	-10.099	-5.384	-8.198	-5.320	-9.478	-10.198	-4.352	-7.223	-9.609	-5.414	-6.954	-7.664	-7.579	-8.315	-7.393	-6.547	-7.090	-8.005	-8.023	-8.464	-7.297	-8.310	-7.634	-6.678	-8.271	-9.329	-6.690	-10.462
-8.055	-7.264	-9.080	-7.584	-9.354	-8.060	-11.393	-7.048	-7.577	20.483	-8.129	-8.041	-7.262	-8.655	-7.572	-7.579	-6.057	-5.007	-8.857	-7.892	-7.379	-6.372	-9.568	-7.589	-9.869	-6.441	-10.368	-6.117	-7.579	-7.669	-8.354	-9.101	-8.579	-8.407	-8.499	-5.920	-7.903	-7.345	-6.462	-7.126	-8.345	-5.166	-7.584	-4.428	-7.145	-8.262	-8.995	-7.218	-10.770	-6.379	-7.297	-8.862	-5.460	-4.414	-9.005	-6.510	-6.720	-10.628	-8.064	-8.961	-4.903	-7.798	-7.280	-7.428	-5.007	-9.110	-9.131	-8.855	-8.345	-6.469	-6.372	-5.572	-8.193	-4.855	-9.262	-10.618	-6.189	-8.138	-9.214	-7.347	-9.568	-7.437	-5.076	-8.409	-7.283	-6.524	-9.301	-6.669	-7.414	-7.890	-8.071	-7.667	-9.593	-8.032	-6.828	-5.766	-9.014	-9.076	-6.085	-8.425	-5.310	-6.377	-11.382	-8.457	-9.423	-8.952	-8.338	-8.372	-7.593	-7.515	-7.890	-6.869	-5.766	-7.202	-7.434	-7.936	-8.648	-6.975	-8.039	-6.699	-10.772	-5.952	-8.117	-6.814	-7.945	-8.156	-7.230	-8.823	-9.133	-6.474	-7.890	-5.584	-7.841	-6.074	-6.959	-6.839	-4.566	-8.326	-6.749	-7.890	-9.821	-5.614	-9.145	-5.616	-7.726	-8.789	-7.678	-7.880	-8.041	-9.841
