-1.195306	-0.762948	-4.375147	-0.680416	0.000000	-0.877310	-0.387984	0.000000	0.588947	0.418637	0.000000	0.000000	-0.514710	-0.479992	0.000000	
0.735849	-2.513848	-2.765051	0.168625	0.000000	-0.647421	-0.351425	0.000000	-0.347281	-0.768523	0.000000	0.000000	0.369838	-1.375982	0.000000	
0.820409	3.862897	2.480761	-0.438457	0.000000	1.194564	0.848163	0.000000	0.772182	0.985175	0.000000	0.000000	-0.105091	1.481970	0.000000	
-1.603657	6.287823	-0.603998	0.414223	0.000000	-0.835882	-1.887898	0.000000	-0.693777	0.619516	0.000000	0.000000	-0.726016	-1.372841	0.000000	
-1.011169	2.297834	2.082998	0.210046	0.000000	-0.734627	0.433633	0.000000	0.485637	-0.295665	0.000000	0.000000	-0.271877	0.546196	0.000000	
0.460045	-1.497722	-2.593597	0.386180	0.000000	1.593121	0.766042	0.000000	0.552174	0.772418	0.000000	0.000000	0.269443	0.962724	0.000000	
1.048752	5.821529	4.942819	-1.055302	0.000000	1.879850	-1.782204	0.000000	0.808562	0.760963	0.000000	0.000000	0.550485	1.018808	0.000000	
1.073123	1.533859	-5.032302	0.484526	0.000000	0.932512	1.361278	0.000000	0.419477	-0.751190	0.000000	0.000000	-0.348974	0.791119	0.000000	
-1.361149	2.931895	-3.599526	-0.243431	0.000000	-0.944719	-1.090305	0.000000	-0.604625	-0.899336	0.000000	0.000000	-1.077712	-2.052415	0.000000	
-0.419529	6.565774	5.956715	-0.164668	0.000000	-0.531001	-0.354352	0.000000	0.844519	1.427874	0.000000	0.000000	-0.212471	0.652517	0.000000	
-0.559833	-3.005460	3.721395	-0.201277	0.000000	1.137739	0.674503	0.000000	0.307067	-0.616578	0.000000	0.000000	-0.272293	-0.310548	0.000000	
1.261165	6.021903	3.526312	-0.687724	0.000000	-0.805311	0.829910	0.000000	0.859493	0.813626	0.000000	0.000000	-0.562259	0.871390	0.000000	
-1.671430	-8.768396	-4.554016	0.600030	0.000000	-1.054076	-1.550473	0.000000	-0.857965	-0.932184	0.000000	0.000000	-0.284623	-1.184810	0.000000	
-1.319708	-2.561347	2.427457	0.155586	0.000000	-0.431025	0.725048	0.000000	-0.359207	-0.197965	0.000000	0.000000	0.666524	0.655752	0.000000	
-1.245861	2.848381	-5.420096	0.256015	0.000000	-1.044580	-1.693847	0.000000	-0.305979	0.508210	0.000000	0.000000	-0.625843	-0.948888	0.000000	
1.194207	3.080718	-3.548254	-0.546487	0.000000	1.911675	1.547187	0.000000	-1.368870	-0.529049	0.000000	0.000000	0.375455	2.226742	0.000000	
-1.627907	3.073220	1.666089	-0.118161	0.000000	-0.967497	-0.710959	0.000000	0.658187	0.423528	0.000000	0.000000	0.183788	-0.446668	0.000000	
0.649503	5.373689	-5.682003	0.284458	0.000000	-1.965420	0.462346	0.000000	-0.290604	0.949437	0.000000	0.000000	-0.298673	-0.717805	0.000000	
1.112274	-6.245536	-4.134801	0.310825	0.000000	-0.536421	0.800559	0.000000	-0.212702	-0.875861	0.000000	0.000000	0.417447	-0.704716	0.000000	
-1.362534	1.391940	4.193719	-0.293637	0.000000	-1.425825	0.700452	0.000000	0.630511	0.398386	0.000000	0.000000	0.443916	-1.336124	0.000000	
2.420136	-3.180279	-1.665906	0.141737	0.000000	1.460419	0.566163	0.000000	0.577057	-0.812908	0.000000	0.000000	0.745881	0.841156	0.000000	
0.755522	3.926159	2.402178	-0.195114	0.000000	0.951265	1.014697	0.000000	-0.517946	-0.549133	0.000000	0.000000	0.142029	0.963663	0.000000	
0.865650	2.974154	3.262321	-0.235394	0.000000	-0.560589	0.902264	0.000000	0.558186	-0.654267	0.000000	0.000000	-0.266393	1.618665	0.000000	
-1.353375	-3.656352	-5.419988	0.474918	0.000000	0.941672	-2.550654	0.000000	-0.749644	-0.943891	0.000000	0.000000	-0.429442	-1.137204	0.000000	
-0.738971	9.134826	1.421419	0.476426	0.000000	-0.647626	1.082168	0.000000	1.345014	0.846359	0.000000	0.000000	0.673221	-0.973207	0.000000	
1.435661	5.123140	-4.353651	-0.324925	0.000000	1.425410	-0.398795	0.000000	1.166107	0.848634	0.000000	0.000000	-0.439896	1.156699	0.000000	
0.693577	-4.827945	3.332941	0.349282	0.000000	-0.590262	-0.493937	0.000000	0.525102	-1.031088	0.000000	0.000000	0.567458	-1.136455	0.000000	
-0.742227	2.878583	-6.969799	-0.214519	0.000000	1.023877	-0.682347	0.000000	-0.731659	-0.480203	0.000000	0.000000	-0.196589	0.578452	0.000000	
1.536651	2.912514	-1.784756	-0.464264	0.000000	1.228063	0.377333	0.000000	-0.453026	-0.698157	0.000000	0.000000	-0.303271	0.957111	0.000000	
1.767517	-3.223936	3.333728	-0.232514	0.000000	0.747482	-0.843577	0.000000	0.634889	0.342512	0.000000	0.000000	0.634891	1.416259	0.000000	
2.501533	11.669932	2.162107	-0.449095	0.000000	1.939996	1.586691	0.000000	0.754308	1.248243	0.000000	0.000000	0.687746	1.823442	0.000000	
-2.007233	-7.278591	-1.865877	-0.737636	0.000000	0.805729	-0.842800	0.000000	0.705434	-1.012930	0.000000	0.000000	0.374345	1.334271	0.000000	
-0.827392	-9.132183	5.393765	0.577105	0.000000	-1.692809	-0.753760	0.000000	-0.802818	-1.306562	0.000000	0.000000	-0.635718	-1.839426	0.000000	
-1.413897	-7.360495	-1.231852	0.536806	0.000000	1.035632	-2.169901	0.000000	-0.788412	-0.949910	0.000000	0.000000	0.303265	0.769287	0.000000	
2.386713	-1.876701	2.170269	-0.440873	0.000000	1.489389	-0.324370	0.000000	0.575632	0.480035	0.000000	0.000000	-0.347624	2.031352	0.000000	
0.375731	3.384402	-4.397664	0.278820	0.000000	1.628911	-1.460456	0.000000	0.657561	0.708741	0.000000	0.000000	-0.320910	0.701299	0.000000	
1.319691	4.010849	-2.953098	-0.143287	0.000000	1.375801	0.533705	0.000000	0.602782	0.600382	0.000000	0.000000	-0.361805	0.426675	0.000000	
1.147546	-7.967457	-9.211526	-0.724139	0.000000	1.298365	0.908836	0.000000	1.059263	0.869954	0.000000	0.000000	1.026558	1.192663	0.000000	
