0.625912	0.363085	0.112542	0.257817	0.506265	0.464804	0.451629	0.195143	0.234235	0.391769	0.668080	0.707288	0.533846	0.525222	0.275503	0.266307	0.262970	0.361624	0.272013	0.166811	0.329084	0.053052	0.459187	0.491304	0.333349	0.502595	0.474452	0.496139	0.138815	0.271388	0.158632	0.522236	0.390796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.370098	0.576883	0.331408	0.470245	0.275233	0.281448	0.189161	0.151646	0.367120	0.282673	0.236606	0.248160	0.130252	0.552649	0.277561	0.282742	0.330711	0.145845	0.495020	0.263883	0.544852	0.342490	0.349610	0.378849	0.103602	0.217188	0.465551	0.120532	0.092130	0.359401	0.326486	0.233371	0.256485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.243842	0.186506	0.564155	0.137112	0.168267	0.170249	0.179864	0.153548	0.325942	0.267563	0.118838	0.193617	0.159864	0.098147	0.253458	0.121362	0.129370	0.346837	0.142750	0.521473	0.159924	0.142634	0.129884	0.209583	0.105032	0.255890	0.166337	0.161387	0.150310	0.119007	0.060024	0.327877	0.067584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.340135	0.169395	0.143883	0.794767	0.156269	0.223205	0.079085	0.202732	0.132229	0.268486	0.161634	0.157778	0.214938	0.197572	0.163270	0.187081	0.147960	0.374937	0.144910	0.219695	0.304422	0.215447	0.232215	0.090286	0.251913	0.060179	0.131767	0.143232	0.391387	0.160179	0.026680	0.163704	0.272354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.102550	0.211279	0.361778	0.205646	0.652998	0.321449	0.222314	0.148901	0.576226	0.287032	0.169161	0.287887	0.131729	0.474771	0.226690	0.281321	0.295662	0.211918	0.230612	0.208027	0.348793	0.226606	0.187062	0.212503	0.359621	0.274313	0.177429	0.167302	0.206883	0.198233	0.257389	0.124671	0.104960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.539050	0.193282	0.169987	0.300378	0.270076	0.811690	0.231321	0.185448	0.262746	0.135378	0.209452	0.201195	0.254129	0.124674	0.466199	0.105017	0.305761	0.230505	0.273674	0.556195	0.506649	0.491924	0.209391	0.252299	0.470171	0.117021	0.176625	0.169688	0.496374	0.499170	0.197058	0.297717	0.287988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.187200	0.124654	0.090917	0.073572	0.115368	0.273369	0.570440	0.184114	0.135237	0.062085	0.263500	0.308299	0.210920	0.070790	0.225528	0.260790	0.174115	0.273189	0.136437	0.068277	0.286772	0.199246	0.142801	0.214311	0.102233	0.166016	0.210843	0.193817	0.118372	0.276496	0.097783	0.177156	0.180720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.293994	0.260453	0.277296	0.286192	0.137815	0.318081	0.202226	0.474610	0.310916	0.270549	0.431740	0.349022	0.157141	0.306661	0.277035	0.197684	0.260783	0.152241	0.443575	0.292803	0.302473	0.289013	0.259836	0.209591	0.236097	0.180382	0.395931	0.207347	0.240821	0.208716	0.297786	0.362080	0.177835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.128858	0.230010	0.114781	0.186466	0.136888	0.249731	0.254215	0.187425	0.734204	0.227332	0.365315	0.115037	0.279649	0.178905	0.131991	0.224003	0.076753	0.308032	0.280941	0.180297	0.118684	0.250786	0.099370	0.150398	0.140390	0.276781	0.371485	0.232648	0.183311	0.401893	0.307454	0.410692	0.287541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.212025	0.237854	0.082295	0.200668	0.228092	0.078199	0.158171	0.122113	0.396889	0.529557	0.205691	0.225047	0.103010	0.230210	0.165665	0.127262	0.180577	0.044051	0.441474	0.095368	0.175272	0.143516	0.121733	0.076338	0.173051	0.142166	0.215559	0.145576	0.137563	0.158476	0.211684	0.139025	0.213806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
