478,ec013.36,ec013.628,linear,10,1358.643
488,ec013.37,ec013.639,linear,10,1400.422
491,ec013.37,ec013.642,linear,10,1941.094
492,ec013.37,ec013.643,linear,10,920.3712
494,ec013.37,ec013.645,bigSquare,10,2075.443
495,ec013.37,ec013.646,bigSquare,10,1326.285
496,ec013.37,ec013.648,wheel,10,1084.211
497,ec013.37,ec013.649,wheel,10,932.2496
504,ec013.38,ec013.658,Mwheel,10,2644.2
511,ec013.38,ec013.665,midSquare,1,1843.8
512,ec013.38,ec013.666,midSquare,1,1853.9
513,ec013.38,ec013.667,midSquare,1,1871.053
515,ec013.38,ec013.669,linear,10,798.3
516,ec013.38,ec013.670,linear,10,1248.051
517,ec013.38,ec013.671,linear,10,1137.4
526,ec013.39,ec013.683,linear,10,1304.166
527,ec013.39,ec013.684,linear,10,1017.037
528,ec013.39,ec013.685,linear,10,821.6576
532,ec013.39,ec013.691,bigSquare,10,1833.37
534,ec013.39,ec013.693,wheel,10,876.1344
535,ec013.39,ec013.694,wheel,10,958.8736
536,ec013.39,ec013.695,wheel,10,940.8
544,ec013.40,ec013.705,Mwheel,10,2200.371
552,ec013.40,ec013.713,bigSquare,10,2270.413
553,ec013.40,ec013.714,bigSquare,10,2278.1
554,ec013.40,ec013.715,wheel,10,944.5376
555,ec013.40,ec013.717,wheel,10,1119.027
556,ec013.40,ec013.718,linear,10,1189.888
557,ec013.40,ec013.719,linear,10,1202.176
558,ec013.40,ec013.720,linear,10,1379.533
566,ec013.41,ec013.737,linear,10,1224.704
567,ec013.41,ec013.738,linear,10,1321.779
568,ec013.41,ec013.739,linear,10,927.744
572,ec013.41,ec013.743,bigSquare,10,1557.299
573,ec013.41,ec013.744,bigSquare,10,1515.93
578,ec013.42,ec013.754,bigSquare,10,3234.4
579,ec013.42,ec013.755,bigSquare,10,1968.538
580,ec013.42,ec013.756,bigSquare,10,2423.603
581,ec013.42,ec013.757,bigSquare,10,2418.278
585,ec013.42,ec013.761,linear,10,1187.43
586,ec013.42,ec013.762,linear,10,1350.861
587,ec013.42,ec013.764,linear,10,1165.722
588,ec013.42,ec013.765,wheel,10,1258.7
589,ec013.42,ec013.766,wheel,10,1726.464
595,ec013.43,ec013.773,Mwheel,10,3632.4
603,ec013.44,ec013.782,Mwheel,10,3658.138
607,ec013.44,ec013.786,bigSquare,10,2116.9
608,ec013.44,ec013.787,bigSquare,10,1705.165
609,ec013.44,ec013.788,linear,10,1472.922
618,ec013.45,ec013.799,linear,10,1430.5
624,ec013.45,ec013.805,linear,10,1227.162
625,ec013.45,ec013.806,linear,10,1445.478
626,ec013.45,ec013.807,linear,10,1649.05
627,ec013.45,ec013.808,bigSquare,10,2209.792
628,ec013.45,ec013.809,wheel,10,989.9
629,ec013.45,ec013.810,wheel,10,1078.067
636,ec013.46,ec013.819,Mwheel,10,2684.1
641,ec013.46,ec013.825,plus,2,1261.568
642,ec013.46,ec013.826,plus,2,1260.339
643,ec013.46,ec013.827,plus,2,1301.299
644,ec013.46,ec013.829,plus,2,1462.682
651,ec013.47,ec013.840,linear,10,1242.6
653,ec013.47,ec013.842,linear,10,1120.256
654,ec013.47,ec013.843,linear,10,1599.488
655,ec013.47,ec013.844,bigSquare,10,1833.7
656,ec013.47,ec013.845,wheel,10,1746.944
657,ec013.47,ec013.846,wheel,10,1521.254
663,ec013.48,ec013.856,wheel,10,1360.7
664,ec013.48,ec013.857,wheel,10,1068.646
665,ec013.48,ec013.858,bigSquare,10,2233.958
666,ec013.48,ec013.859,linear,10,1187.43
667,ec013.48,ec013.860,linear,10,1368.6
668,ec013.48,ec013.861,linear,10,1655.194
680,ec013.49,ec013.874,linear,10,1259.93
685,ec013.49,ec013.880,linear,10,1206.682
686,ec013.49,ec013.881,linear,10,1130.7
687,ec013.49,ec013.882,linear,10,1415.987
692,ec013.49,ec013.887,bigSquare,10,1343.2
693,ec013.49,ec013.888,bigSquarePlus,1,1683.1
694,ec013.49,ec013.889,bigSquarePlus,1,1462.682
695,ec013.49,ec013.890,bigSquare,10,1291.469
701,ec013.50,ec013.898,Mwheel,10,2220.032
706,ec013.51,ec013.906,linear,10,1304.166
707,ec013.51,ec013.910,linear,10,1300.48
708,ec013.51,ec013.911,linear,10,1511.424
709,ec013.51,ec013.912,bigSquare,10,2308.506
710,ec013.51,ec013.913,wheel,10,1463.501
711,ec013.51,ec013.914,wheel,10,1685.914
717,ec013.52,ec013.922,Mwheel,10,3362.406
721,ec013.53,ec013.932,linear,10,1470.1
722,ec013.53,ec013.933,linear,10,1316.454
723,ec013.53,ec013.934,linear,10,1301.299
724,ec013.53,ec013.935,bigSquare,10,1780.122
725,ec013.53,ec013.937,bigSquare,10,1322.8
726,ec013.53,ec013.938,wheel,10,1772.339
727,ec013.53,ec013.939,wheel,10,1426.227
735,ec013.54,ec013.948,bigSquare,10,2060.288
736,ec013.54,ec013.949,linear,10,1314.816
737,ec013.54,ec013.950,linear,10,1352.909
738,ec013.54,ec013.951,linear,10,1793.229
739,ec013.54,ec013.953,plus,3,975.2576
740,ec013.54,ec013.954,plus,3,966.2464
741,ec013.54,ec013.955,plus,3,972.3904
749,ec013.55,ec013.965,linear,10,1446.298
750,ec013.55,ec013.966,linear,10,1568.6
753,ec013.55,ec013.969,linear,10,1761.69
754,ec013.55,ec013.970,bigSquare,10,1990.5
755,ec013.55,ec013.971,bigSquare,10,1640.1
756,ec013.55,ec013.972,bigSquare,10,3009.5
757,ec013.55,ec013.973,wheel,10,1486.438
758,ec013.55,ec013.974,wheel,10,1517.158
761,ec013.56,ec013.978,linear,10,1356.595
762,ec013.56,ec013.979,linear,10,1218.4
763,ec013.56,ec013.980,linear,10,1766.7
764,ec013.56,ec013.982,midSquare,2,1383.629
770,ec014.12,ec014.123,Mwheel,10,4791.9
777,ec014.13,ec014.134,Mwheel,10,3133.44
790,ec014.16,ec014.183,Mwheel,10,3846.1
798,ec014.17,ec014.195,Mwheel,10,4576.051
812,ec014.18,ec014.215,bigSquare,1,5598.413
829,ec014.20,ec014.260,bigSquare,3,5494.374
841,ec014.21,ec014.277,bigSquare,4,5514.2
854,ec014.24,ec014.333,bigSquare,7,5608.653
864,ec014.25,ec014.350,Mwheel,10,4262.707
883,ec014.26,ec014.379,Mwheel,10,5163.0
902,ec014.27,ec014.405,Mwheel,10,5054.874
925,ec014.28,ec014.440,Mwheel,10,4740.71
943,ec014.29,ec014.468,linear,1,3957.7
959,ec014.36,ec014.639,linear,8,3879.1
970,ec014.39,ec014.723,midSquare,1,2741.453
971,ec014.39,ec014.726,wheel,1,1838.694
972,ec014.39,ec014.727,wheel,1,1839.3
973,ec014.39,ec014.729,midSquare,1,2784.0
990,ec014.41,ec014.765,midSquare,3,2811.494
992,ec014.41,ec014.767,wheel,3,2050.048
994,ec014.41,ec014.769,wheel,3,2014.822
996,ec014.41,ec014.771,midSquare,3,2746.778
1012,ec014.42,ec014.793,midSquare,4,2846.72
1013,ec014.42,ec014.794,sleep,10,651.264
1014,ec014.42,ec014.795,wheel,4,1988.2
1015,ec014.42,ec014.796,sleep,10,611.5328
1016,ec014.42,ec014.797,wheel,4,2273.69
1017,ec014.42,ec014.798,sleep,10,600.8832
1018,ec014.42,ec014.800,midSquare,4,2958.0
1030,ec015.03,ec015.041,midSquare,7,2825.7
1031,ec015.03,ec015.042,sleep,10,608.256
1032,ec015.03,ec015.043,wheel,7,2888.8
1033,ec015.03,ec015.044,sleep,10,623.3
1034,ec015.03,ec015.045,wheel,7,2921.677
1035,ec015.03,ec015.046,sleep,10,600.2
1036,ec015.03,ec015.047,midSquare,7,2966.9
1042,ec014.n329,2007-3-29_12-11-20,sleep,10,1228.599
1043,ec014.n329,2007-3-29_12-41-10,sleep,10,178.4265
1044,ec014.n329,2007-3-29_13-04-03,sleep,10,1687.625
1045,ec014.n329,2007-3-29_13-34-32,sleep,10,649.7835
1046,ec014.n329,2007-3-29_13-48-45,sleep,10,2047.497
1047,ec014.n329,2007-3-29_14-32-45,sleep,10,625.373
1048,ec014.n329,2007-3-29_15-01-15,sleep,10,3006.821
1049,ec014.n329,2007-3-29_15-52-09,sleep,10,624.1142
1050,ec014.n329,2007-3-29_16-06-46,ZigZag,1,5525.674
1051,ec014.n329,2007-3-29_17-42-25,sleep,10,5757.704
1052,ec014.n329,2007-3-29_19-19-48,sleep,10,553.9018
1053,ec014.n329,2007-3-29_19-35-02,sleep,10,1350.653
1054,ec014.n329,2007-3-29_19-58-34,sleep,10,846.3291
1055,ec014.n329,2007-3-29_20-14-02,sleep,10,7064.82
1061,ec016.11,ec016.106,sleep,10,622.3
1078,ec016.17,ec016.233,linear,7,1928.1
1079,ec016.17,ec016.234,linear,7,1045.4
1087,ec016.19,ec016.269,linear,9,3369.8
1088,ec016.19,ec016.270,sleep,10,2074.214
1089,ec016.19,ec016.272,sleep,10,1638.81
1092,ec016.19,ec016.275,sleep,10,761.0368
1113,ec016.25,ec016.397,bigSquare,6,5449.728
1119,ec016.25,ec016.405,wheel,6,2533.7
1125,ec016.27,ec016.430,bigSquare,8,6409.9
1130,ec016.27,ec016.437,wheel,8,1701.888
1134,ec016.28,ec016.448,bigSquare,9,5450.138
1139,ec016.28,ec016.457,Mwheel,10,2751.283
1140,ec016.28,ec016.459,wheel,9,2652.16
1144,ec016.30,ec016.483,Mwheel,10,4189.798
1156,ec016.31,ec016.499,Mwheel,10,3703.5
1170,ec016.33,ec016.537,Mwheel,10,4147.61
1178,ec016.37,ec016.582,bigSquare,10,5452.3
1184,ec016.37,ec016.590,wheel,10,712.9
1190,ec016.41,ec016.665,Mwheel,10,3642.163
1196,ec016.41,ec016.674,linear,10,1494.0
1197,ec016.42,ec016.682,bigSquare,10,3677.1
1198,ec016.42,ec016.683,wheel,10,437.4
1206,ec016.43,ec016.698,bigSquare,10,5443.994
1221,ec016.44,ec016.722,bigSquare,10,5497.0
1230,ec016.44,ec016.733,linear,10,1193.574
1231,ec016.44,ec016.734,wheel,10,3168.666
1239,ec016.45,ec016.748,sleep,10,615.5
1240,ec016.45,ec016.749,linear,10,1923.1
1241,ec016.45,ec016.750,sleep,10,2134.835
1242,ec016.45,ec016.752,sleep,10,1061.683
1257,ec016.46,ec016.775,Mwheel,10,2652.1
1275,ec016.47,ec016.799,Mwheel,10,3615.9
1288,ec016.48,ec016.819,Mwheel,10,4230.349
1308,ec016.49,ec016.843,Mwheel,10,4018.586
1315,ec016.49,ec016.850,linear,10,1760.461
1321,ec016.50,ec016.860,bigSquare,10,5414.093
1334,ec016.51,ec016.880,bigSquare,10,5418.8
1346,ec016.52,ec016.896,bigSquare,10,3633.971
1347,ec016.52,ec016.897,wheel,10,2984.8
1348,ec016.52,ec016.898,wheel,10,2076.7
1349,ec016.52,ec016.899,bigSquare,10,3704.013
1367,ec016.53,ec016.923,bigSquare,10,4217.1
1374,ec016.53,ec016.931,linear,10,1676.4
1375,ec016.53,ec016.932,wheel,10,2544.8
1380,ec016.54,ec016.939,midSquare,1,2838.7
1386,ec016.54,ec016.946,midSquare,1,2783.9
1393,ec016.56,ec016.957,Mwheel,10,4296.5
1399,ec016.56,ec016.963,sleep,10,1178.2
1400,ec016.56,ec016.964,sleep,10,657.8
1401,ec016.56,ec016.965,sleep,10,519.2
1410,ec016.57,ec016.977,Mwheel,10,3359.13
1418,ec016.57,ec016.985,wheel_home,10,630.7
1419,ec016.57,ec016.986,wheel_home,10,245.76
1426,ec016.58,ec016.1015,Mwheel,10,1165.0
1427,ec016.58,ec016.1016,Mwheel,10,2981.888
1443,ec016.59,ec016.1035,Mwheel,10,4268.032
1453,ec016.59,ec016.1047,linear,10,1897.677
1454,ec016.59,ec016.1048,bigSquare,10,5318.656
1455,gor01-6-7,2006-6-7_11-26-53,linearOne,10,2692.247
1457,gor01-6-7,2006-6-7_16-40-19,linearTwo,10,2587.808
1466,gor01-6-12,2006-6-12_15-55-31,linearOne,10,1133.975
1467,gor01-6-12,2006-6-12_16-53-46,linearTwo,10,821.9185
1470,gor01-6-12,2006-6-12_19-26-43,Tmaze,10,2358.296
1473,gor01-6-13,2006-6-13_14-42-6,linearOne,10,878.2899
1474,gor01-6-13,2006-6-13_15-22-3,linearTwo,10,885.0847
1475,gor01-6-13,2006-6-13_15-44-7,wheel,10,2581.014
1476,gor01-6-13,2006-6-13_19-11-30,Tmaze,10,2871.428
1477,pin01-11-04,11-04_22-31-40,Tmaze,10,1811.692
1479,pin01-11-04,11-05_0-06-51,Tmaze,10,621.3458
1480,pin01-11-04,11-05_0-24-7,Tmaze,10,566.4848
1482,vvp01-4-9,2006-4-9_16-40-54,linearTwo,10,1770.673
1483,vvp01-4-9,2006-4-9_17-29-30,linearOne,10,1757.586
1484,vvp01-4-9,2006-4-9_18-43-47,sleep,10,4943.588
1485,vvp01-4-10,2006-4-10_12-25-50,linearOne,10,1441.754
1486,vvp01-4-10,2006-4-10_12-58-3,linearTwo,10,1490.324
1487,vvp01-4-10,2006-4-10_14-22-10,Open,10,1705.996
1490,vvp01-4-10,2006-4-10_19-11-57,linearTwo,10,1499.384
1491,vvp01-4-10,2006-4-10_21-2-40,linearOne,10,1100.756
1492,vvp01-4-10,2006-4-10_21-32-13,Open,10,1276.666
1494,vvp01-4-18,2006-4-18_13-06-01,linearOne,10,825.4417
1495,vvp01-4-18,2006-4-18_13-28-57,linearTwo,10,644.7508
1498,vvp01-4-18,2006-4-18_15-23-32,linearOne,10,525.7157
1499,vvp01-4-18,2006-4-18_15-38-02,linearTwo,10,540.0607
1500,vvp01-4-18,2006-4-18_18-26-36,Open,10,1613.637
1502,vvp01-4-18,2006-4-18_21-22-11,Tmaze,10,3166.624
1505,f01_maze08,f01_maze08_MS.002,Mwheel,10,1349.222
1508,f01_maze09,f01_maze09_MS.002,Mwheel,10,1310.72
1511,f01_maze11,f01_maze11_MS.002,Mwheel,10,1451.8
1513,f01_maze11,f01_maze11_MS.004,Mwheel,10,1356.595
1516,f01_maze12,f01_maze12_MS.002,Mwheel,10,382.7
1517,f01_maze12,f01_maze12_MS.003,Mwheel,10,663.552
1519,f01_maze12,f01_maze12_MS.005,Mwheel,10,1338.163
1521,f01_maze12,f01_maze12_MS.007,Mwheel,10,1313.997
1523,g01_maze04,g01_maze04_MS.002,Mwheel,10,1252.4
1525,g01_maze04,g01_maze04_MS.004,Mwheel,10,1314.406
1527,g01_maze04,g01_maze04_MS.006,Mwheel,10,1125.99
1529,g01_maze05,g01_maze05_MS.001,Mwheel,10,2074.0
1531,g01_maze11,g01_maze11_MS.001,Mwheel,10,1340.7
1532,g01_maze11,g01_maze11_MS.002,Mwheel,10,2203.0
1534,g01_maze11,g01_maze11_MS.004,Mwheel,10,1602.9
1536,i01_maze01,i01_maze01_MS.002,Mwheel,10,922.0096
1538,i01_maze02,i01_maze02_MS.001,Mwheel,10,648.9
1540,i01_maze02,i01_maze02_MS.003,Mwheel,10,669.696
1541,i01_maze04,i01_maze04_MS.001,Mwheel,10,1090.765
1543,i01_maze04,i01_maze04_MS.003,Mwheel,10,1321.8
1544,i01_maze05,i01_maze05_MS.001,Mwheel,10,923.8
1546,i01_maze05,i01_maze05_MS.003,Mwheel,10,866.7136
1547,i01_maze15,i01_maze15_MS.001,bigSquare,10,3719.1
1548,i01_maze15,i01_maze15_MS.002,Mwheel,10,1440.563
1551,j01_maze04,j01_maze04_M.001,bigSquare,10,3802.3
1553,j01_maze04,j01_maze04_M.003,bigSquare,10,984.1
1554,j01_maze04,j01_maze04_M.004,bigSquare,10,2240.4
1555,j01_maze05,j01_maze05_M.001,bigSquare,10,3570.5
