10 	 -9.830004 	 5.248520 
60 	 -24.051656 	 6.945958 
110 	 -32.706231 	 8.303670 
160 	 -39.479186 	 9.312464 
210 	 -45.276689 	 10.037090 
260 	 -50.466936 	 10.910032 
310 	 -55.121107 	 11.442812 
360 	 -59.579640 	 11.795451 
410 	 -63.407962 	 12.836504 
460 	 -67.047109 	 13.513712 
510 	 -70.641596 	 14.095521 
560 	 -74.029656 	 14.780174 
610 	 -77.133702 	 15.481211 
660 	 -80.191162 	 16.026231 
710 	 -83.129505 	 16.441982 
760 	 -86.016222 	 16.991868 
810 	 -88.866199 	 17.492896 
860 	 -91.497773 	 17.936797 
910 	 -94.158584 	 18.359276 
960 	 -96.687821 	 18.722604 
1010 	 -99.213488 	 19.162242 
1060 	 -101.682303 	 19.441137 
1110 	 -103.967259 	 20.143421 
1160 	 -106.281173 	 20.525066 
1210 	 -108.518125 	 20.918821 
1260 	 -110.772591 	 21.189376 
1310 	 -113.044230 	 21.472684 
1360 	 -115.200077 	 21.763057 
1410 	 -117.213415 	 22.119691 
1460 	 -119.320028 	 22.471295 
1510 	 -121.279325 	 22.933341 
1560 	 -123.309503 	 23.214119 
1610 	 -125.239512 	 23.414144 
1660 	 -127.194556 	 23.672777 
1710 	 -129.183014 	 23.955450 
1760 	 -131.048112 	 24.382342 
1810 	 -132.936349 	 24.631668 
1860 	 -134.753574 	 25.064525 
1910 	 -136.599131 	 25.297420 
1960 	 -138.375930 	 25.662808 
2010 	 -140.089837 	 26.025974 
2060 	 -141.717152 	 26.367167 
2110 	 -143.420663 	 26.584813 
2160 	 -145.098365 	 26.867948 
2210 	 -146.779829 	 27.149179 
2260 	 -148.473183 	 27.443752 
2310 	 -150.093833 	 27.748889 
2360 	 -151.708634 	 28.072167 
2410 	 -153.345449 	 28.391493 
2460 	 -154.929071 	 28.749611 
2510 	 -156.457701 	 29.033564 
2560 	 -157.999648 	 29.362965 
2610 	 -159.513417 	 29.657265 
2660 	 -161.027197 	 29.968784 
2710 	 -162.535576 	 30.146276 
2760 	 -164.089129 	 30.313780 
2810 	 -165.620568 	 30.514666 
2860 	 -167.117762 	 30.662013 
2910 	 -168.536788 	 30.932383 
2960 	 -169.962624 	 31.195489 
3010 	 -171.352833 	 31.559286 
3060 	 -172.816819 	 31.833806 
3110 	 -174.244388 	 32.089540 
3160 	 -175.679057 	 32.263693 
3210 	 -177.098700 	 32.578913 
3260 	 -178.462495 	 32.832003 
3310 	 -179.819477 	 33.035749 
3360 	 -181.180270 	 33.307174 
3410 	 -182.513059 	 33.556467 
3460 	 -183.856180 	 33.753030 
3510 	 -185.141311 	 34.066722 
3560 	 -186.470346 	 34.275454 
3610 	 -187.783917 	 34.433396 
3660 	 -189.067082 	 34.737072 
