T 	 100 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.683696 	 acc_minus 	 0.649553 	 acc_0 	 0.245434 	
T 	 600 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.815950 	 acc_minus 	 0.804109 	 acc_0 	 0.545270 	
T 	 1100 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.850012 	 acc_minus 	 0.821503 	 acc_0 	 0.642673 	
T 	 1600 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.853805 	 acc_minus 	 0.797628 	 acc_0 	 0.767845 	
T 	 2100 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.901189 	 acc_minus 	 0.853786 	 acc_0 	 0.799576 	
T 	 2600 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.866917 	 acc_minus 	 0.840075 	 acc_0 	 0.841745 	
T 	 3100 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.902300 	 acc_minus 	 0.887173 	 acc_0 	 0.766043 	
T 	 3600 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.889900 	 acc_minus 	 0.858458 	 acc_0 	 0.865732 	
T 	 4100 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.847302 	 acc_minus 	 0.834796 	 acc_0 	 0.857966 	
T 	 4600 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.934191 	 acc_minus 	 0.920659 	 acc_0 	 0.822954 	
T 	 5100 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.961772 	 acc_minus 	 0.945435 	 acc_0 	 0.894411 	
T 	 5600 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.877803 	 acc_minus 	 0.848938 	 acc_0 	 0.935556 	
T 	 6100 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.878885 	 acc_minus 	 0.858285 	 acc_0 	 0.947440 	
T 	 6600 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151230 	 tau 	 5.016300 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.879713 	 acc_minus 	 0.832678 	 acc_0 	 0.954081 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.444810 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.417940 	 acc_minus 	 0.000000 	 acc_0 	 0.923105 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.355850 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.532417 	 acc_minus 	 0.020000 	 acc_0 	 0.980984 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.391430 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.445517 	 acc_minus 	 0.000000 	 acc_0 	 0.972243 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.427020 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.416120 	 acc_minus 	 0.020000 	 acc_0 	 0.941455 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.320260 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.613841 	 acc_minus 	 0.120000 	 acc_0 	 0.946343 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.373640 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.565151 	 acc_minus 	 0.020000 	 acc_0 	 0.978120 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.302470 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.570363 	 acc_minus 	 0.188571 	 acc_0 	 0.965240 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.338060 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.531799 	 acc_minus 	 0.080000 	 acc_0 	 0.951154 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.284680 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.488501 	 acc_minus 	 0.180000 	 acc_0 	 0.960122 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.266890 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.561857 	 acc_minus 	 0.212143 	 acc_0 	 0.942272 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.249090 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.449255 	 acc_minus 	 0.386701 	 acc_0 	 0.919515 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.409230 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.502590 	 acc_minus 	 0.000000 	 acc_0 	 0.965723 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.231300 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.174956 	 acc_minus 	 0.181016 	 acc_0 	 0.986823 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.195720 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.806187 	 acc_minus 	 0.778228 	 acc_0 	 0.860377 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.213510 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.373000 	 acc_minus 	 0.369393 	 acc_0 	 0.949201 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.177920 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.941761 	 acc_minus 	 0.911098 	 acc_0 	 0.888404 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.160130 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.854779 	 acc_minus 	 0.837695 	 acc_0 	 0.896347 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.142340 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.924592 	 acc_minus 	 0.909569 	 acc_0 	 0.919687 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.124550 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.902277 	 acc_minus 	 0.872698 	 acc_0 	 0.857818 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.425000 	 q 	 0.053377 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.971030 	 acc_minus 	 0.926644 	 acc_0 	 0.812200 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.375000 	 q 	 0.060494 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.978177 	 acc_minus 	 0.945036 	 acc_0 	 0.832203 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.175000 	 q 	 0.129630 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.936596 	 acc_minus 	 0.910574 	 acc_0 	 0.916317 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.275000 	 q 	 0.082492 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.951671 	 acc_minus 	 0.906254 	 acc_0 	 0.903683 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.475000 	 q 	 0.047759 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.974703 	 acc_minus 	 0.937990 	 acc_0 	 0.807378 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.325000 	 q 	 0.069801 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.964023 	 acc_minus 	 0.925382 	 acc_0 	 0.859692 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.225000 	 q 	 0.100820 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.917906 	 acc_minus 	 0.889998 	 acc_0 	 0.902782 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.125000 	 q 	 0.181480 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.881348 	 acc_minus 	 0.856983 	 acc_0 	 0.915537 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.075000 	 q 	 0.302470 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.751080 	 acc_minus 	 0.764063 	 acc_0 	 0.942859 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.409230 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.526605 	 acc_minus 	 0.000000 	 acc_0 	 0.937365 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.391430 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.465377 	 acc_minus 	 0.000000 	 acc_0 	 0.976544 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.427020 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.484118 	 acc_minus 	 0.000000 	 acc_0 	 0.950806 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.444810 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.607474 	 acc_minus 	 0.000000 	 acc_0 	 0.911223 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.355850 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.745581 	 acc_minus 	 0.050588 	 acc_0 	 0.953667 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.373640 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.508366 	 acc_minus 	 0.020000 	 acc_0 	 0.973753 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.302470 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.538450 	 acc_minus 	 0.076667 	 acc_0 	 0.968925 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.338060 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.711821 	 acc_minus 	 0.060000 	 acc_0 	 0.958649 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.320260 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.621225 	 acc_minus 	 0.160000 	 acc_0 	 0.949988 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.284680 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.539607 	 acc_minus 	 0.157524 	 acc_0 	 0.980220 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.249090 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.402993 	 acc_minus 	 0.230462 	 acc_0 	 0.958424 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.266890 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.520718 	 acc_minus 	 0.204615 	 acc_0 	 0.956050 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.231300 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.293344 	 acc_minus 	 0.296222 	 acc_0 	 0.952191 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.177920 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.816237 	 acc_minus 	 0.802721 	 acc_0 	 0.878742 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.195720 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.693479 	 acc_minus 	 0.681808 	 acc_0 	 0.818647 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.213510 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.281003 	 acc_minus 	 0.281674 	 acc_0 	 0.977856 	
T 	 6000 	 theta 	 0.005000 	 p 	 0.150000 	 q 	 0.037809 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.911988 	 acc_minus 	 0.752584 	 acc_0 	 0.977184 	
T 	 6000 	 theta 	 0.010000 	 p 	 0.150000 	 q 	 0.075619 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.919740 	 acc_minus 	 0.834437 	 acc_0 	 0.945088 	
T 	 6000 	 theta 	 0.015000 	 p 	 0.150000 	 q 	 0.113430 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.929615 	 acc_minus 	 0.910451 	 acc_0 	 0.945987 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.160130 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.767225 	 acc_minus 	 0.757082 	 acc_0 	 0.895699 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.134920 	 tau 	 3.500000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.978733 	 acc_minus 	 0.967563 	 acc_0 	 0.859899 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151110 	 tau 	 5.000000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.926400 	 acc_minus 	 0.909671 	 acc_0 	 0.932540 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.138520 	 tau 	 3.750000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.917789 	 acc_minus 	 0.900590 	 acc_0 	 0.830099 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.149120 	 tau 	 4.750000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.848679 	 acc_minus 	 0.821517 	 acc_0 	 0.926340 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.120200 	 tau 	 2.750000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.995742 	 acc_minus 	 0.984275 	 acc_0 	 0.758367 	
T 	 6000 	 theta 	 0.025000 	 p 	 0.150000 	 q 	 0.189050 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.860513 	 acc_minus 	 0.849773 	 acc_0 	 0.874767 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.142340 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.903948 	 acc_minus 	 0.874648 	 acc_0 	 0.916636 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.144440 	 tau 	 4.250000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.947815 	 acc_minus 	 0.923274 	 acc_0 	 0.925119 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.141670 	 tau 	 4.000000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.931154 	 acc_minus 	 0.909242 	 acc_0 	 0.911309 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.146910 	 tau 	 4.500000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.871212 	 acc_minus 	 0.860059 	 acc_0 	 0.912144 	
T 	 6000 	 theta 	 0.030000 	 p 	 0.150000 	 q 	 0.226860 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.875163 	 acc_minus 	 0.878528 	 acc_0 	 0.827470 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.787009 	 acc_minus 	 0.740729 	 acc_0 	 0.943937 	
T 	 6000 	 theta 	 0.035000 	 p 	 0.150000 	 q 	 0.264670 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.846001 	 acc_minus 	 0.865405 	 acc_0 	 0.826396 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.104940 	 tau 	 2.250000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.996201 	 acc_minus 	 0.969306 	 acc_0 	 0.538954 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.113330 	 tau 	 2.500000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.989278 	 acc_minus 	 0.956356 	 acc_0 	 0.689535 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.125930 	 tau 	 3.000000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.965640 	 acc_minus 	 0.952720 	 acc_0 	 0.786990 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.130770 	 tau 	 3.250000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.927894 	 acc_minus 	 0.882657 	 acc_0 	 0.867656 	
T 	 6000 	 theta 	 0.040000 	 p 	 0.150000 	 q 	 0.302480 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.833844 	 acc_minus 	 0.850896 	 acc_0 	 0.861550 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.094444 	 tau 	 2.000000 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.996686 	 acc_minus 	 0.911326 	 acc_0 	 0.295245 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.124550 	 tau 	 5.016600 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.918817 	 acc_minus 	 0.880420 	 acc_0 	 0.871042 	
T 	 6000 	 theta 	 0.005000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.850725 	 acc_minus 	 0.000000 	 acc_0 	 0.961280 	
T 	 6000 	 theta 	 0.010000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.818184 	 acc_minus 	 0.231768 	 acc_0 	 0.918810 	
T 	 6000 	 theta 	 0.015000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.610220 	 acc_minus 	 0.609343 	 acc_0 	 0.950171 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.852317 	 acc_minus 	 0.823199 	 acc_0 	 0.936067 	
T 	 6000 	 theta 	 0.005000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.842714 	 acc_minus 	 0.000000 	 acc_0 	 0.939731 	
T 	 6000 	 theta 	 0.010000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.794206 	 acc_minus 	 0.217000 	 acc_0 	 0.933966 	
T 	 6000 	 theta 	 0.015000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.583209 	 acc_minus 	 0.550654 	 acc_0 	 0.915923 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.931722 	 acc_minus 	 0.882923 	 acc_0 	 0.905259 	
T 	 6000 	 theta 	 0.025000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.861301 	 acc_minus 	 0.828449 	 acc_0 	 0.774307 	
T 	 6000 	 theta 	 0.025000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.830947 	 acc_minus 	 0.779885 	 acc_0 	 0.794784 	
T 	 6000 	 theta 	 0.030000 	 p 	 0.150000 	 q 	 0.151240 	 tau 	 5.016800 	 delta 	 0.500000 	 0.900000 	 acc_plus 	 0.787453 	 acc_minus 	 0.713677 	 acc_0 	 0.308464 	
