-0.602911	0.640869	0.000000	0.000000	0.000000	0.000000	-0.654127	-3.047482	-1.383170	0.000000	-1.174702	-0.997094	-0.741096	-0.802593	-0.324227	
-0.601783	0.612360	0.000000	0.000000	0.000000	0.000000	0.568443	-1.309063	0.510375	0.000000	-0.451865	-0.511793	-0.286999	0.350182	-0.402028	
0.765348	-0.688845	0.000000	0.000000	0.000000	0.000000	0.269501	2.257692	1.002881	0.000000	0.998817	0.571903	0.432003	0.649859	0.788929	
-0.607113	-1.472359	0.000000	0.000000	0.000000	0.000000	-0.978765	-2.253233	-3.984922	0.000000	-0.400144	-1.258037	-1.110519	-1.336433	0.579901	
-1.324173	0.453048	0.000000	0.000000	0.000000	0.000000	0.560647	0.712556	0.417278	0.000000	-0.944986	-0.858042	0.592295	0.601044	-1.205836	
1.014405	0.510690	0.000000	0.000000	0.000000	0.000000	0.539805	3.940698	3.065991	0.000000	0.790742	0.821981	0.551294	0.312392	-0.672113	
-0.999062	-0.507860	0.000000	0.000000	0.000000	0.000000	0.704439	-2.283763	1.103245	0.000000	-0.942222	-1.305793	-0.790839	-0.584418	-0.596764	
0.443780	0.879347	0.000000	0.000000	0.000000	0.000000	-0.854952	3.070651	3.988282	0.000000	-0.534373	0.487482	0.549626	0.649806	-0.856247	
-0.772071	0.413516	0.000000	0.000000	0.000000	0.000000	0.508830	-1.891686	0.617809	0.000000	-0.397132	-1.030946	0.254553	0.440607	0.649881	
1.453650	0.801878	0.000000	0.000000	0.000000	0.000000	-0.752719	5.120943	3.269304	0.000000	1.120716	1.707013	0.536320	1.114563	-0.478485	
0.672435	-0.954112	0.000000	0.000000	0.000000	0.000000	-0.755670	2.063438	2.380990	0.000000	0.862307	1.323094	0.824431	0.505298	-0.635089	
-1.154295	-0.735503	0.000000	0.000000	0.000000	0.000000	0.579219	-3.279282	-3.737519	0.000000	-1.454453	-2.151222	-0.715761	-1.379277	-0.713744	
0.855169	0.898484	0.000000	0.000000	0.000000	0.000000	-0.687989	-0.886642	1.094568	0.000000	1.122847	1.742609	-0.274346	1.102238	-0.540372	
0.646376	-0.454438	0.000000	0.000000	0.000000	0.000000	-0.223788	1.920618	1.481404	0.000000	0.984387	-0.313841	0.485680	-0.678050	-0.628340	
1.652999	0.778558	0.000000	0.000000	0.000000	0.000000	-1.170669	3.777588	2.981646	0.000000	2.048422	1.841861	-1.161939	2.357649	-1.345506	
1.242894	0.977102	0.000000	0.000000	0.000000	0.000000	-0.957475	3.393123	3.427967	0.000000	0.872461	1.493731	0.789509	0.979171	0.548918	
-0.593859	-0.892727	0.000000	0.000000	0.000000	0.000000	0.286036	-2.658681	0.943578	0.000000	0.694601	-0.768080	-0.568085	1.163571	-0.384159	
1.153849	-0.608094	0.000000	0.000000	0.000000	0.000000	-0.508510	4.238281	1.017661	0.000000	1.384448	1.913164	1.139838	0.840847	0.685017	
0.968625	-0.206487	0.000000	0.000000	0.000000	0.000000	0.352665	1.237644	0.520372	0.000000	0.633867	0.760823	-0.346012	0.547262	-0.440959	
-1.056092	-0.546663	0.000000	0.000000	0.000000	0.000000	0.586919	-3.257778	-0.674110	0.000000	-0.723500	-1.127009	-0.422189	-1.211279	0.561492	
0.479054	0.780217	0.000000	0.000000	0.000000	0.000000	0.490278	2.503144	3.501066	0.000000	0.464190	1.338918	0.716833	0.931124	0.793280	
-0.455626	-0.795535	0.000000	0.000000	0.000000	0.000000	0.959670	5.466250	3.761674	0.000000	0.683232	-0.531294	0.594202	-0.771606	0.550234	
-0.349451	-0.472476	0.000000	0.000000	0.000000	0.000000	0.582635	-0.540582	-1.011538	0.000000	-0.434783	-1.029472	0.233607	-0.690998	0.307390	
-1.463632	0.421233	0.000000	0.000000	0.000000	0.000000	-0.342748	-2.040975	-1.317790	0.000000	-0.910080	-1.399336	-0.496687	-0.648451	0.615573	
0.931785	0.420024	0.000000	0.000000	0.000000	0.000000	-0.428807	1.449142	1.131249	0.000000	0.760594	0.657202	0.324949	0.684237	-0.546494	
