-350.192345	565.180014	33.282684	-542.206210	49.094108	99.065490	384.013059	153.665319	-60.040924	-1623.061494	440.970137	184.110230	461.751424	172.436726	201.927790	-2764.513371	180.608297	459.335914	-1451.554810	-161.767746	563.700841	-269.450897	361.023478	-89.236169	18.053921	675.744713	62.934207	68.709743	450.139023	-416.119910	547.122967	-154.892211	205.296096	-1290.259693	139.125200	59.657474	-229.680106	-642.605514	-269.950068	503.267833	78.788308	575.738613	210.153558	46.457020	301.122404	419.836287	-318.744288	-670.219055	-140.328737	1228.767730	-1591.908400	1469.286906	-489.074385	299.177373	-605.335293	51.393105	164.478000	-745.982029	55.526199	-57.954731	-283.699115	-1703.284980	-150.564967	149.032086	207.127630	-105.400380	-37.312963	230.786361	652.646322	303.715245	131.480795	85.009539	-62.981804	385.861895	220.251566	1753.180203	3150.746702	0.000000	0.000000	0.000000	0.000000	1702.852847	2178.666877	2137.290069	0.000000	197.252025	-1032.407382	1578.714860	940.097016	-115.094173	
-96.766641	-864.103148	-551.032854	939.324716	-408.819285	-143.476013	20.960327	-48.197694	-171.316375	2740.727082	16.629571	422.343982	-120.660109	49.857823	-55.616457	4013.817208	0.945171	258.794282	2073.697253	401.247310	-336.302377	-281.000762	-136.001894	-21.462799	40.316249	199.501288	-303.427397	42.912358	99.125574	-82.397882	-223.105919	-120.020286	-243.317443	4574.963223	112.482483	286.403394	82.158395	3488.958038	15.069401	-7.086814	-45.543149	125.148199	389.235098	-189.514419	122.487665	-184.864949	-142.363891	227.061541	213.174343	1195.622406	7112.986731	1224.087364	298.917896	-30.524673	-464.075233	112.731751	-15.560353	-2350.234002	7906.725778	365.959272	254.934140	706.137837	30.645672	-174.966105	-433.970146	612.074704	278.114644	-10.062191	279.037080	338.122220	539.494606	-151.930029	256.139728	3625.620834	-99.678930	2342.539321	4663.166097	0.000000	0.000000	0.000000	0.000000	1421.836339	402.980617	2288.805159	0.000000	2234.963737	8650.675887	3376.444885	4686.054799	3178.889800	
159.917808	-353.415152	-579.343382	590.955251	58.575592	161.973164	158.405741	-74.942784	-150.881820	6848.824628	31.031225	71.241016	-81.267943	-100.222179	73.251787	2610.443536	-216.889889	50.492196	1274.305486	430.584156	-252.182588	241.487346	-79.123978	280.767971	82.801014	-269.141549	-15.547856	-60.345783	167.392196	270.829621	98.507594	189.900389	-163.616432	6625.238579	-20.438090	-272.922628	-27.381442	6517.079861	48.140219	183.509747	82.825111	-167.494668	54.996726	62.413403	-200.113282	327.265534	19.508493	-402.138219	-514.492869	2002.020630	7330.886393	755.048116	48.572138	-301.956526	-160.314535	250.690796	291.510629	4633.385313	7647.539406	44.202939	-470.311926	1657.892125	152.717812	-132.817853	-449.750437	-195.324847	66.705032	-281.501655	190.347986	344.716712	337.451725	128.984686	-197.418362	5516.277818	408.232107	3131.521367	3778.376774	0.000000	0.000000	0.000000	0.000000	1193.652738	895.574419	2444.927766	0.000000	1629.410455	9974.113963	2803.097185	4418.178354	2463.662484	
-85.283650	-116.545365	234.052816	-2279.868387	-59.143167	-263.841050	-147.421217	-21.029177	238.545584	-6240.359534	-654.872704	-270.241420	-557.930832	-126.676145	-437.372376	-3750.258200	-337.952828	335.504787	-1269.357582	-454.585548	268.253511	-172.467139	349.696168	-202.728094	54.392492	-113.727710	518.117340	-720.933420	-311.659224	-207.188391	64.459961	261.318800	-365.815699	-5167.062091	-20.469056	-452.606507	-49.781484	-4156.195670	312.181933	-482.194830	-184.491824	-231.383539	68.980174	-404.480837	243.043027	-490.347253	-349.356149	-31.216423	-1296.220694	-375.625925	-7397.993909	1004.069686	-261.938750	278.427184	106.460393	216.742930	136.443520	-1197.225045	-2941.155048	345.318975	-185.027498	-175.650749	-129.395594	138.627847	112.859864	-295.539813	-179.933643	-235.482630	-460.389411	-216.815007	-20.502248	297.605990	-271.239371	-3919.599079	-20.334454	-827.314767	2253.248490	0.000000	0.000000	0.000000	0.000000	2315.017014	1353.457626	1642.717391	0.000000	-2266.563264	-5001.999831	2387.638060	521.646074	367.997829	
119.055349	42.659178	16.243511	-82.027453	-417.044992	-149.137497	-140.242774	-5.108086	-215.096563	180.026552	-98.206676	131.091367	113.245426	322.614709	258.818693	31.324526	-26.653207	407.075108	984.601481	-225.394322	142.039317	-250.364907	-151.169505	64.702667	-321.434733	181.433986	-386.500651	375.667069	268.243649	65.165475	-112.995581	-110.799593	-336.841507	-1188.183140	-71.351979	328.150455	223.378522	-974.203304	-370.242335	-331.579136	-213.320544	185.949959	-56.415677	-238.866073	-188.853282	20.068167	206.043444	100.853337	60.679825	547.502559	3230.867302	1469.651053	-203.324095	-339.440156	-316.111616	-71.780342	-703.325545	-1434.556373	1543.096243	-127.311563	71.898177	1395.871300	92.146491	-205.312843	-407.379543	-102.022671	87.881803	-135.597900	77.850853	-174.405173	-213.989808	-8.658376	119.635882	1009.859001	-217.053560	2458.542096	3181.502482	0.000000	0.000000	0.000000	0.000000	1553.325959	987.175596	2128.626317	0.000000	657.160776	2617.092456	2226.914931	1004.499541	2040.041449	
32.272178	179.670916	3.595425	-1105.203837	22.250820	-82.433238	-231.906529	61.470876	-155.150803	-3568.509630	-83.304669	5.800513	-288.311128	-133.450205	-183.042915	-5206.592157	16.442602	264.129693	-1794.299635	-368.688507	56.750834	-39.133824	147.941860	-51.469788	304.962180	-274.090831	232.813357	74.675110	73.883760	-14.785531	116.420095	-284.847150	-150.961439	-2482.335570	43.637206	-156.876576	171.219819	-1741.697134	-113.524549	-264.843887	81.271865	87.103793	-201.044056	150.958266	-12.512346	-238.690988	-91.636523	-197.481072	125.792424	49.834678	-3311.770062	60.162859	-102.192917	96.452616	-22.908952	-75.834987	-274.657674	-1671.555850	-4698.629996	-148.092551	117.676047	-770.987120	17.530185	-157.875662	-148.875752	-220.617277	85.318893	125.431382	-179.407832	-213.226524	-38.559379	133.103860	96.704937	-1824.824247	-55.406194	-235.541917	911.856491	0.000000	0.000000	0.000000	0.000000	351.906696	1088.115465	-93.326680	0.000000	-571.262547	-3223.568207	594.463213	489.015009	485.088252	
-184.980577	-114.746089	-470.103760	-1587.193837	-134.010674	-157.880898	-960.606851	-22.391204	60.537525	-14573.422492	-402.719460	-116.496408	-534.590222	-709.729660	-497.628431	-12162.731646	122.582032	-60.562902	-3108.260603	-140.661569	-102.130886	355.813434	-168.729539	421.858473	53.737802	-145.928285	-489.847101	-65.284226	-72.537170	-422.714453	-65.473150	-442.749235	-66.500659	-8267.644604	-56.138761	138.870572	-222.863825	-8146.355453	-137.719054	-487.717235	32.461543	-658.484823	300.756608	182.480225	-376.608260	-82.209773	77.041090	-30.270739	-372.163849	-1501.917325	-5569.467895	1597.967666	-507.167180	-66.048469	-148.199415	-347.597535	-588.306942	-12211.823996	-8350.476618	324.642978	401.132184	-1840.903790	-1.269318	-198.894914	-558.175465	-170.803871	-459.588832	182.085840	81.059320	-845.977465	404.512974	-87.526273	-413.438802	-5649.741701	366.745010	-2917.709201	4344.617053	0.000000	0.000000	0.000000	0.000000	3348.384626	1601.619407	1866.817903	0.000000	-1850.485237	-12162.636701	3459.699836	2284.759357	546.075771	
-152.301296	76.250869	16.016578	1400.554327	146.248339	220.451929	99.116453	-154.925484	161.330052	7579.791296	-47.368919	65.851261	155.336077	-52.946673	78.823623	5811.041568	49.831890	54.333550	1855.780150	13.309309	144.329578	-271.559047	-32.649911	-38.944853	-257.639534	95.791397	82.129789	-97.967715	-155.438973	4.589884	41.931296	47.580481	-158.968392	3107.085436	-58.978064	-95.393816	11.291708	2578.672373	-247.737818	54.425382	-179.077507	199.020164	-67.093972	-172.607465	303.871991	63.376735	148.830830	118.801569	-62.015517	-115.013875	5677.163224	282.898950	421.153479	271.233439	231.729036	220.810931	52.100490	3900.684533	3879.330019	71.857958	5.134582	1718.980418	184.805695	21.017404	174.866472	37.947732	69.773913	117.075648	-27.603158	350.742355	-106.798457	196.344135	-21.567013	3603.947719	-8.862179	694.291235	1536.719857	0.000000	0.000000	0.000000	0.000000	861.804310	769.780966	760.136542	0.000000	1962.115109	5135.588939	1136.169721	778.451408	888.704816	
-15.141790	172.660987	154.543583	-951.884805	-581.160251	-292.500499	-44.286455	77.172573	-529.535892	-6052.569983	-123.328935	391.044073	236.131198	207.544936	-28.059937	-6321.458061	-100.956806	145.894186	-1304.467956	-280.872091	-755.106667	-5.209749	172.843956	-331.567170	-186.079412	-78.100299	-72.440198	-438.451102	145.041042	-30.489347	-34.539403	-154.894475	61.366678	-4286.297659	-230.490773	-47.870305	-458.849202	-5423.387472	-4.562069	-42.348833	-449.148895	-160.451062	162.965311	-304.521240	-70.187281	-382.713649	-17.608387	-104.499233	-237.738984	-445.391884	-5443.791984	251.156402	-358.409254	-357.496309	-12.360623	82.075177	-586.786240	-5449.738217	-2103.764384	-398.203104	66.557071	-1040.083476	-175.368664	-216.919225	-394.751490	-161.226503	-263.387517	156.163341	-73.637525	-295.518902	-215.451731	81.401169	16.787788	-4623.997743	-94.643706	-672.436391	-3.591821	0.000000	0.000000	0.000000	0.000000	416.111456	-273.136393	-34.130430	0.000000	-1224.412223	-5774.569363	425.123419	-1762.685766	-486.075844	
174.341270	-58.096425	203.066257	-1200.653195	23.751097	-192.386624	-198.376784	76.543262	-454.494352	-15410.346226	-391.230941	-617.331555	-26.404401	-308.190871	-701.970796	-5584.557765	-309.689670	-78.087971	-2796.689804	-771.979798	182.247023	105.170718	-100.173056	135.027573	327.589176	95.190044	98.511952	-530.097865	-625.003826	-951.699266	362.957121	-366.289206	-602.714512	-6550.618864	392.387395	-283.597616	-246.525944	-4632.180800	409.034026	-407.883480	-134.364659	-72.200097	-307.554659	91.744890	-318.860559	-337.727777	-100.211896	-280.019662	-576.970455	-880.501585	-9421.356331	760.215016	-472.341048	-92.399199	-70.616534	716.934537	-253.711968	-6813.319190	-5157.519632	92.455191	-241.694719	-2227.689772	-303.718798	-340.042390	-677.111484	-1116.052176	-276.291589	2.136929	-59.163035	-303.499540	259.788555	-235.477366	-395.288979	-5344.425092	-237.270090	-1465.301602	1676.081221	0.000000	0.000000	0.000000	0.000000	1440.701400	839.426292	795.328415	0.000000	-2019.813216	-7330.093994	214.658869	441.233913	-1067.086332	
