-15.821034	3.501330	3.756214	-5.037058	148.059381	4.405643	4.447186	-4.558404	-5.957174	9.296820	50.630226	5.389786	36.860468	3.504300	2.938247	6.094045	7.636259	45.770756	7.218201	98.426095	5.017614	110.022495	-6.328090	6.619335	9.898301	3.344769	60.080600	4.425057	6.983493	8.041762	7.255150	7.001959	5.610636	3.752421	5.303440	73.772109	92.108965	6.956404	77.699555	3.638698	5.802183	-3.397595	9.687216	64.021555	93.226989	-2.392590	6.899002	53.648548	5.206546	-5.112661	
2.773027	-10.752850	4.441567	5.729123	-10.214828	4.775138	8.187700	-5.037230	6.884602	5.081737	-18.175181	-5.556687	16.570725	3.800780	6.351853	6.316001	11.527285	-23.762509	4.083673	34.968431	2.871459	25.754764	-3.873704	1.856065	3.109923	2.620444	36.500903	2.136197	10.153332	3.049744	3.055873	4.762577	5.942963	2.948505	6.575170	15.762023	24.041712	7.922222	23.284713	-2.388508	4.084611	-5.055716	-2.345533	17.673212	23.628242	-4.396936	5.970961	15.519664	3.337485	6.188656	
-7.757386	-7.915829	-13.424457	-8.018603	-28.508151	-4.422970	-3.488750	-10.455031	-7.864342	-2.976803	4.453640	-5.769548	-24.904490	-4.365440	-5.284216	8.748648	-5.183962	-58.731800	-3.300901	-38.140407	-3.724239	-26.294459	-8.773247	-2.927368	-4.312492	2.234068	-53.951084	-4.522059	3.277518	3.350318	-2.908297	3.308535	-5.064212	-5.548513	5.477759	-10.433046	-66.413014	3.704841	-31.743260	-9.093574	5.106631	-5.513387	-3.903009	-23.011978	-27.939882	-6.835858	-3.737532	-24.698079	-7.750786	-9.407980	
6.133298	-4.580611	5.122783	-19.143811	156.485485	2.921739	-4.255211	11.338471	11.198717	8.326293	39.935378	6.711433	41.730949	-7.062149	3.336946	5.776376	-4.506910	72.105788	-4.518102	119.720615	8.584438	89.497070	4.600037	2.838023	7.413891	-8.476439	82.832507	4.624929	7.246299	8.760648	6.185220	-7.447669	6.548729	-2.671675	-4.280574	95.415551	104.996731	6.478479	82.969713	2.257032	3.933592	7.846039	5.706473	80.921853	93.925638	-5.239568	4.550030	66.355265	6.367078	4.617210	
6.589487	6.491462	-12.533616	-6.548018	-78.328206	-2.501060	-5.097912	7.843779	-2.440041	-6.402701	18.558816	-8.306335	14.260743	-8.447681	-4.084583	-7.780159	7.703424	-34.802606	-6.622202	-21.886463	-2.968832	-41.484336	6.916919	-6.064306	4.022982	5.190883	-27.632758	-7.466403	-6.993574	-8.126810	-4.204454	-2.567494	2.969396	-3.015580	5.010794	-22.787679	-39.513892	-4.346595	-21.620208	-5.438706	-4.741275	-4.365487	-7.491452	-27.512337	-29.315822	-5.390290	-7.979079	-17.500862	-5.594731	4.208614	
8.489818	4.972318	6.155996	5.177063	47.961030	-11.086308	7.102655	-3.819048	3.555750	2.365365	11.584564	-3.033971	27.742211	4.593063	-2.042837	4.768898	7.515972	55.901221	5.694514	48.268755	5.410885	23.014733	5.029964	5.530588	4.232654	2.864094	64.717951	2.813602	2.458478	4.393503	-3.015593	-2.027004	5.057579	3.287027	-3.761965	30.391817	95.110802	4.172260	31.030158	5.250019	2.314118	2.796549	3.979108	30.233000	50.783850	2.146677	-1.862454	31.368388	6.227246	-2.785116	
7.455309	-2.205926	4.583178	4.341257	67.725131	-3.387066	-13.750370	-4.289076	-3.329394	-3.402483	30.172241	-3.319070	16.834833	3.182636	-4.484583	5.937317	6.933007	82.934674	-6.006989	38.970129	2.454778	63.036139	-2.379343	7.330113	6.279453	4.167668	53.931928	7.731300	-3.710934	-4.416928	-4.143637	-1.287809	-7.344980	3.426807	2.389963	28.335241	88.858966	-2.444154	36.362775	4.494894	2.982105	1.672883	2.794350	29.543308	42.808055	-4.018129	-3.542976	31.347591	-4.991906	-3.285751	
-8.011589	-3.230025	-3.344646	2.916133	39.040460	3.634692	-4.891086	-19.257551	6.467474	-3.002817	65.833232	4.882099	24.133241	5.723131	-2.946955	-6.312835	6.858922	98.724471	6.526898	37.063972	-4.465202	40.288648	5.165062	5.465778	-5.738014	-4.609488	62.035111	-3.482719	8.704927	-5.680086	3.979200	8.067343	4.448059	-7.211092	3.351184	29.055345	131.594880	6.480534	27.839351	3.626265	3.103304	4.044904	-4.984012	30.512984	52.634290	11.241147	4.064415	29.181824	7.820768	-7.624977	
5.103822	2.487679	-3.847819	-7.236060	73.507378	-5.973302	-2.598124	-4.556099	-19.282249	-5.619082	50.865053	-6.443575	18.579131	-5.245057	-3.344388	-5.128066	-4.932155	58.936120	-3.645143	39.754818	4.951005	39.138730	-4.835022	-1.911292	2.914340	-4.248982	41.303836	-4.458388	-6.140020	3.637502	3.684544	-8.236036	-5.219835	-3.404169	-3.148349	27.752362	69.482833	-8.352508	24.810465	7.367463	-3.936290	-7.655052	5.827308	15.974543	28.712991	5.554264	6.952292	16.653711	-6.351192	-9.424657	
6.078619	-3.524569	-4.834020	-4.488214	-30.013914	-4.093181	4.300987	7.366354	-2.031278	-13.694024	45.053876	4.452623	-14.793271	-3.770435	-3.529526	-9.028239	-6.177897	-54.562286	-3.703821	22.882919	-4.358908	-17.451582	6.377051	-1.666178	-3.742388	3.449987	-22.424688	-6.435882	-5.247507	2.056410	-4.322190	-3.424586	-6.524163	4.316992	4.640774	23.280368	-61.366275	-4.663133	10.137220	-7.373218	-3.713418	-3.440124	3.184376	9.099091	-13.530267	3.805729	-2.678746	6.835628	-10.023075	3.543263	
-6.929861	-9.995018	4.881423	11.034997	-92.818643	-2.502768	3.711881	-6.125906	10.371731	5.159903	-58.333823	-8.034905	-25.872863	-10.117956	3.096611	-5.611229	-8.270411	-60.903157	-7.934995	-67.629006	3.574206	-62.387644	-7.909148	-3.872148	4.699884	-2.716355	-56.078724	-1.612684	-4.755173	-3.708845	4.832452	-11.598099	5.920084	5.588710	4.400015	-66.641773	-68.255569	-3.620598	-51.068588	2.828461	3.217698	-7.726740	3.567356	-53.304746	-68.027255	-6.198298	-4.790837	-50.083537	3.829465	-3.793516	
12.032447	11.825077	8.449042	8.230572	91.578410	3.756129	4.855314	12.250794	13.307334	6.793591	44.047532	-22.686371	46.434921	-10.236081	4.262860	4.631832	6.544678	84.907977	5.377036	97.074810	2.292485	94.142281	9.510088	-2.227457	4.287982	-4.569228	90.688775	5.785075	3.871414	-2.684197	2.585644	5.157419	4.989107	-3.388994	3.137304	64.686970	107.833430	9.642661	75.708156	5.908364	7.136517	5.387720	-3.768658	71.939085	82.881296	8.704296	-3.502496	60.932504	9.773944	-5.651263	
6.410092	-4.862176	3.338807	5.564404	-131.107681	-3.766661	-3.898748	-2.551705	-4.457475	-2.120615	-41.945473	2.345037	-36.231481	5.201444	2.373327	5.241068	-7.355300	-43.414220	-6.622583	-67.015715	-2.475613	-74.958764	-5.586852	-3.639822	-3.412463	-2.898950	-48.889841	2.662442	4.599775	3.031969	-3.699394	2.974924	-5.191332	-3.721862	-2.422048	-53.858400	-40.094758	1.826579	-47.422405	-3.933911	2.922844	3.652554	-4.308998	-59.519302	-77.038835	-2.378160	-2.035277	-37.562836	-3.993366	-2.543448	
-2.760549	-3.842700	-1.795280	4.518697	28.089590	2.394709	-3.119346	5.334570	5.730419	-3.460149	8.894855	-5.678925	10.000445	-16.231257	4.865531	6.330302	-5.186849	-19.650409	3.340302	39.175668	-4.532009	23.115991	3.937920	-4.612878	-5.215625	1.537164	24.470907	-2.395711	-7.035221	-4.105259	-3.769974	2.201351	5.196465	-3.029015	2.611629	21.253458	-39.296741	7.009874	26.373028	-3.145578	-6.284202	4.584364	-3.914093	21.127242	17.408598	-4.344863	-2.238634	14.804893	5.414247	2.801300	
3.394873	2.816718	6.229298	4.554980	76.371962	5.583111	1.838903	3.542793	6.384586	2.985587	19.914015	-5.502049	40.813700	-3.814561	-15.580109	-4.282061	-6.825813	58.730042	6.969926	67.179669	-4.243098	57.101131	-4.166589	-5.029435	6.939790	-6.281046	76.107410	4.697086	-7.373515	3.055807	-3.792053	4.530985	-3.649970	2.762429	1.264089	37.857711	88.667277	5.460707	44.866243	4.537983	6.905137	3.331621	2.980742	46.612068	55.987137	4.586509	3.226954	38.312507	4.296339	5.716522	
-5.239223	3.616671	-3.081988	-2.684529	66.169579	-4.557196	7.940017	4.482595	9.278533	5.740113	18.728385	3.069055	29.493310	1.479182	8.811336	-18.947234	4.078335	65.544152	-5.585561	50.447754	3.331144	55.736746	-5.133459	4.347334	8.880283	4.162452	54.237125	2.375691	6.503309	-4.323199	6.289672	-3.785602	6.212323	-4.471774	1.080484	26.520656	126.901694	5.370579	44.232812	6.481067	7.450304	2.952213	3.750125	37.909636	59.640603	6.689486	2.593107	36.150277	5.345652	5.295672	
3.944546	-4.144759	-5.405653	5.135778	71.508702	-2.798034	-4.234495	-3.436713	-4.800346	-5.440538	42.945571	4.378922	18.796092	2.470795	-4.415270	2.561011	-14.614209	14.512485	-4.418312	50.688958	-4.282369	54.398482	5.556228	2.383323	-2.581555	-5.217519	34.070140	-4.134142	-2.215210	2.121017	2.287490	1.923724	-5.513061	6.001830	-1.631233	38.186779	-24.419344	-5.741846	29.019324	3.909485	2.911066	-0.962542	-2.875861	39.052517	38.652546	9.370638	1.812694	29.815489	3.814349	-4.536414	
4.118583	7.888677	7.644568	4.819369	-74.073744	5.419819	5.722680	-3.688142	-6.208382	4.731226	-7.754983	7.404179	-17.597017	6.661485	-5.011377	-3.592116	5.399624	-67.350703	3.837458	-22.095210	3.825052	-37.941273	2.890149	4.753405	-3.386751	3.008982	-27.288612	6.408108	-4.622289	-5.985188	-3.415347	6.222684	4.953637	-4.118749	4.877917	-9.527682	-58.489956	3.692798	-23.520524	8.724999	6.688485	8.566811	-4.782451	-27.012201	-34.825143	11.469325	8.495648	-29.379143	9.801279	8.956554	
-4.351710	-2.342095	-3.303556	-3.343611	40.994129	-2.472492	-4.444554	-3.747029	-3.938912	2.799824	7.997461	-2.572969	22.373398	4.356208	-3.445351	-3.089688	4.315756	34.363374	-12.503351	23.455361	3.377159	31.136290	5.110582	1.807209	3.655220	-3.167042	26.965482	2.784629	8.021800	-1.835656	4.175794	-2.545995	3.159454	2.218833	5.389811	12.022487	59.682469	-1.948879	13.059853	-3.106894	6.135829	2.517956	2.068516	14.936332	28.353835	-3.632649	2.787416	14.508489	4.929066	-4.659439	
-3.217224	-2.405706	-4.236493	-6.082565	-66.214468	2.109703	-2.227464	1.957499	2.835826	-3.799718	-27.832560	5.722514	-24.932617	4.406070	-2.339889	-5.125448	-1.488001	-50.672526	-4.194102	-56.186627	-2.753547	-60.094774	2.701778	1.858632	-2.856065	3.487913	-42.202891	-3.683288	-1.668505	-1.874408	2.084634	2.480638	-3.445356	1.551610	-2.045842	-48.460944	-40.322703	-5.101093	-31.158892	-7.153489	2.230692	6.165998	2.769673	-38.277013	-46.156986	-2.658804	-5.127519	-36.589723	3.068272	5.623239	
3.467502	-1.680631	4.979077	-2.041002	67.347192	2.629455	-1.956074	3.549860	6.004122	2.735605	15.059688	-3.874555	26.415436	2.394954	-5.526021	1.509069	4.893470	34.628267	2.478253	61.717332	-8.919134	46.465751	-3.694664	-4.409534	2.800983	-1.781536	38.709490	2.786493	-4.233710	-4.282803	-1.607070	3.342549	3.731790	2.909962	-2.125764	46.749986	64.784774	3.091341	47.192826	-5.288247	2.547394	2.857950	2.395361	43.280088	48.222496	2.689534	3.010487	38.429592	6.425008	4.196704	
