0.02918	1.48261	0.72527	0.66018	0.08996	0.21663	0.29856	0.52821	0.33046	0.04481	0.38613	0.05268	0.32075	0.75908	1.97494	1.94384	2.75360	0.61074	0.54033	0.28234	0.68887	0.02168	0.21070	0.56878	0.27047	0.11098	0.49694	0.59494	0.48042	0.59267	0.16997	0.93925	0.16074	0.60732	0.64570	0.20426	0.37098	0.93367	0.53667	0.40770	0.89620	0.05785	0.22788	1.66327	0.55712	0.29962	0.39312	0.06173	0.35716	0.63010	0.27360	0.61642	0.55646	0.58868	0.38320	0.05413	0.20993	0.18629	0.22867	0.34997	0.02278	0.58724	0.70805	1.26663	0.21378	0.35694	0.54858	0.98899	0.63988	0.35792	0.42025	0.43707	0.46100	0.67464	0.30462	0.90137	-3.24165	1.50953	0.99888	23.81783	2.19523	3.82903	4.37187	4.54551	0.99718	3.68477	1.33106	12.39455	2.40005	132997.77875
0.61102	0.02184	0.24854	0.24534	0.76193	0.59776	0.32789	0.83316	0.06483	0.98702	0.63580	0.42136	0.66785	0.48996	0.12618	0.21939	0.26334	0.77125	0.46160	0.62528	0.42006	0.28537	0.47975	0.17802	0.20663	0.90051	0.53104	0.09065	0.38161	0.54933	0.64065	0.35778	0.22864	0.14426	0.66303	0.76003	1.19273	0.37711	0.24918	0.66919	0.02857	0.67042	0.08669	0.54452	0.30864	0.60424	0.66961	0.16575	0.52013	0.65353	0.74463	0.67227	0.69889	0.70646	0.73242	0.47453	0.47804	0.91669	0.95014	0.21030	0.60710	0.67844	0.32913	0.27204	1.08444	0.56049	1.70907	0.19501	0.25759	0.49757	0.17843	0.54971	1.45370	0.68613	0.34347	3.09515	2.36361	1.31473	-1.00308	2.91218	1.10363	1.60697	1.35463	4.48085	6.07264	4.04452	2.84203	0.76501	35.03948	1.08311
0.61608	0.39305	0.10218	0.38580	0.30530	0.73915	0.36717	0.60754	0.15700	0.67945	0.43768	0.54139	0.61125	0.62014	0.68057	0.18350	0.25540	0.39356	0.61651	0.12796	0.53741	0.34587	0.72298	0.68960	0.89237	0.20410	0.37759	0.15677	0.41531	0.52230	0.17399	0.40537	0.66683	0.38031	0.41459	0.02685	0.66732	0.87573	0.47749	0.34717	0.37052	0.66352	0.46725	0.62621	0.53452	0.43628	0.38104	0.21187	0.63452	0.71874	0.38427	0.51504	0.80057	0.64006	0.63470	0.49318	0.81334	0.52454	0.69672	0.19614	0.58413	0.41611	0.71244	0.34434	0.39979	0.63101	0.65633	0.21804	0.49358	0.61366	0.27570	0.59974	0.44623	0.41755	0.67211	1.62110	-4.49123	0.15780	1.01697	4.10407	0.92730	12.98762	1.92043	2.97455	4.80361	1.64044	1.22334	3.30060	3.72851	1.68746
0.33039	0.30756	0.31238	0.04972	0.17638	0.37101	0.44962	0.26476	0.43381	0.36560	0.93478	0.64250	0.35863	0.44870	0.43591	0.33073	0.35274	0.60005	0.81165	0.47652	0.17763	0.10055	0.67450	0.07901	0.68585	0.09921	0.34880	0.55188	0.87045	0.67728	0.46436	0.28703	0.44095	0.00195	0.34263	0.33225	0.76758	0.17983	0.42375	0.63304	0.27290	0.32190	0.75401	0.50168	0.54100	0.94872	0.18521	0.56829	0.23730	0.45399	0.44130	0.61321	1.12974	1.08526	0.19025	0.09949	0.65084	0.53954	0.34155	0.59213	0.12736	0.35897	0.48144	0.29736	0.30238	0.53909	0.46546	0.62256	0.42042	0.74358	0.59804	0.48394	0.60287	0.65008	0.53135	1.40910	1.45572	0.43441	1.40051	4.68161	2.31155	1.27245	2.20384	53.39129	1.64907	2.49884	3.21876	0.64279	5.55305	-17.44026
0.34522	0.41987	0.50901	0.56681	0.11373	0.14737	0.67389	0.47811	0.63282	0.40478	0.43863	0.10399	0.56013	0.55450	0.64471	0.57896	0.80443	0.65144	0.47629	0.47889	0.25719	0.58075	0.25652	0.42413	0.86845	0.51118	0.47602	0.15548	0.71162	0.50319	0.81268	0.49202	0.59440	0.49731	0.75678	0.48223	0.37909	0.49376	0.38748	0.67035	0.40827	0.48252	0.45426	0.64181	0.52578	0.47049	0.62384	0.43635	0.60865	0.51989	0.41581	0.32963	0.75637	0.11531	0.36053	0.40303	0.64644	0.51252	0.53571	0.62250	0.63720	0.91208	0.60908	0.37004	0.64813	0.56117	0.40976	0.57055	0.48255	0.45977	0.45479	0.42254	0.42151	0.67224	0.49167	2.70746	7.16819	7.99911	2.78409	7.04524	1.05958	45.84410	4.77352	214.01369	1.69957	9.02513	1.42294	2.28989	1.17717	3.19523
0.56637	0.26947	0.53341	0.26280	0.46923	0.06870	0.78661	0.50443	0.64973	0.66170	0.29531	0.44900	0.36506	0.66135	0.86475	0.54678	0.32166	0.55897	0.58522	0.94652	0.30712	0.51952	0.54402	0.65678	0.46783	0.64595	0.60851	0.31856	0.52414	0.28718	0.47673	0.46609	0.49092	0.31295	0.53890	0.50494	0.11569	0.72649	0.46145	0.74767	1.29601	0.45704	0.93140	0.23968	0.42841	0.28649	0.60140	0.21550	0.33772	0.70570	0.79819	0.74334	0.44127	0.45153	0.51877	0.60070	0.70586	0.52257	0.54320	0.52211	0.13439	0.66402	0.51958	1.27822	0.45041	0.63319	0.43202	0.31250	0.64274	0.66691	0.68722	0.45749	0.43944	0.71569	0.43643	1.16370	1.00392	2.41204	3.74896	4.52554	0.69895	-2.74455	7.29525	1.39954	4.81499	2.20481	0.37126	4.30293	0.83183	2.62706
0.58772	0.47939	0.53072	0.59889	0.70545	0.76568	0.09563	0.41845	0.71761	0.53990	0.66986	0.71139	0.51293	0.58514	0.59805	0.46721	0.42250	0.58760	0.50683	0.47061	0.54189	0.56870	0.55456	0.47244	0.58824	0.55039	0.51050	0.10907	0.72120	0.41482	0.51493	1.03830	0.19406	0.53658	0.37064	0.61530	0.47537	0.46542	0.68599	0.54130	0.55140	0.21895	0.44453	0.74410	0.71071	0.55850	0.63764	0.69727	0.30695	0.56333	0.38774	0.73143	0.31686	0.45585	0.46770	0.45720	0.39779	0.62378	0.64181	0.36119	0.36640	0.69710	0.38243	0.50959	0.43764	0.30385	0.42527	0.29925	0.37076	0.60625	0.33638	0.58624	0.26235	0.49973	0.54761	3.25183	1.28888	1.26845	3.11949	6.52490	0.52347	1.88046	4.95223	6.52722	11.03236	3.35926	10.94690	5.22051	3.93724	0.67579
0.22392	0.32380	0.65271	0.36476	0.69314	0.09454	0.49614	0.05244	0.23104	0.75280	0.91549	0.99525	0.57801	0.43925	0.38469	0.62583	0.47573	0.65348	0.75193	0.47086	0.23241	0.81954	0.80968	0.32904	0.73141	0.45868	0.66985	0.69079	0.42561	0.54019	0.29323	0.11439	0.54048	0.46422	0.67411	0.26280	0.38980	0.63829	0.89464	0.45591	0.69756	0.48987	0.69286	0.26382	0.50989	0.55689	0.61982	0.29161	0.67511	0.76201	0.51941	0.46826	0.30775	0.65045	0.48327	0.43593	0.48984	0.79115	0.77881	0.58057	0.37031	0.45718	0.46498	0.61560	0.40936	0.51994	0.47263	0.01754	0.27939	0.46979	0.37061	0.37948	0.73858	0.11170	0.95656	1.80398	1.40489	0.47767	4.33540	4.32574	10.46501	3.78863	2.46087	22.58208	0.18562	20.26821	1.05179	22.23806	9.28708	10.15868
0.38578	0.40091	0.47993	0.10797	0.47179	0.49945	0.62031	0.62846	0.12122	0.67286	0.57072	0.57601	0.51882	0.48005	0.74528	0.58987	0.43071	0.29321	0.30827	0.47849	0.93754	0.45069	0.30431	0.45330	0.67328	0.54197	0.50089	0.48481	0.46462	0.72418	0.53308	0.40883	0.72755	0.45362	0.45946	0.39817	0.62022	0.38815	0.54073	0.70247	0.50497	0.47609	0.49517	0.71105	0.50398	0.33180	0.47336	0.15635	0.65845	0.49765	0.40442	0.74903	0.38542	0.51961	0.37072	0.39237	0.33726	0.44779	0.63908	0.74547	0.57501	0.32181	0.22337	0.61595	0.17729	0.22887	0.58504	0.52857	0.74934	0.57843	0.45136	0.38063	0.44830	0.16376	0.63191	0.56544	-1.39249	6.10332	0.99851	0.09949	1.75287	1.30909	5.35796	14.97016	2.74485	2.24935	1.50190	3.57752	0.90001	1.08328
0.34293	0.40918	0.44758	0.44173	0.21120	0.41219	0.48897	0.74167	0.71686	0.07445	0.07754	0.81517	0.60293	0.50594	0.56678	0.44289	0.65715	0.62871	0.31197	0.46908	0.30084	0.52042	0.56604	0.58548	0.61719	0.54768	0.52971	0.36533	0.42238	0.37536	0.40511	0.12481	0.50972	0.46955	0.52750	0.44731	0.39165	0.27647	0.67994	0.45533	0.40544	0.37843	0.63269	0.69904	0.40090	0.38929	0.51450	0.43784	0.56940	0.70746	0.59884	0.55567	0.49372	0.38893	0.48442	0.63198	0.49549	0.33257	0.50837	0.59617	0.32665	0.31382	0.56861	0.90449	0.67030	0.58732	0.51467	0.68260	0.61805	0.26139	0.69909	0.73490	0.49596	0.27550	0.51016	0.93352	-0.73481	1.65393	3.31557	2.40667	13.08385	9.21234	13.46574	-2.61308	0.23112	0.80609	2.32567	7.09659	2.68978	1.68781
0.56528	0.63208	0.53464	0.49207	0.17333	0.34733	0.14940	1.73844	0.48362	0.39231	0.03151	0.38336	0.59723	0.21289	0.52407	0.37109	0.72061	0.22867	0.82195	0.10950	0.39089	0.69540	0.55046	0.43733	0.66645	0.69636	0.64384	0.26852	0.60467	0.56831	0.76928	0.29191	0.63431	0.30628	0.17779	0.64650	0.58811	0.17517	0.58967	0.40322	0.25140	0.50142	0.65177	0.69510	0.13220	0.43330	0.74413	0.61705	0.39311	0.21287	0.66140	0.28472	0.08262	0.71790	0.36499	0.29782	0.67565	0.24963	0.52512	0.74984	0.29204	0.86392	0.43286	1.49929	-0.64435	0.35763	0.51742	0.21817	0.24083	0.86375	1.12466	0.66129	0.68301	0.22271	0.79043	0.27966	3.27778	15.32333	2.38764	4.95131	4.07775	12.77594	0.97376	9.96448	84.85788	1.16587	2.04615	2.33557	16.91196	7.09007
0.61841	0.51132	0.54239	0.49728	0.25294	0.52426	0.28876	0.88911	0.29176	0.45932	0.40327	0.11491	0.47756	0.61020	0.56062	0.65084	0.28060	0.95797	0.57441	0.18623	0.49371	0.36741	0.44685	0.65292	0.84946	0.50406	0.55889	0.13083	0.87606	0.83423	0.32288	0.64018	0.74314	0.63118	0.84508	0.57753	0.28191	0.29121	0.21039	0.33607	0.32985	0.70312	0.53084	0.42694	0.65225	0.44190	0.35224	0.50302	0.73395	0.40694	0.69444	0.53162	0.63241	0.22113	0.72818	0.60039	0.59770	0.48708	0.69320	0.37315	0.46270	0.82873	0.54922	0.68788	0.52275	0.71774	0.44156	0.51028	0.53415	0.56592	0.47374	0.41107	0.52623	0.66236	0.42519	2.22684	12.23074	33.09928	0.98931	0.26360	1.26524	14.12746	1.55292	19.04203	5.18542	1.38991	0.85486	0.24086	2.02887	7.12386
0.73905	0.72053	0.59190	0.15411	0.76919	0.55164	0.51374	0.53314	0.39591	0.33835	0.47705	0.29055	0.12261	0.54140	0.44922	0.40989	0.44438	0.60368	0.38155	0.55184	0.23267	0.44588	0.56177	0.34058	0.41756	0.36210	0.30723	0.70761	0.33915	0.36866	0.34390	0.58625	0.52756	0.58154	0.56721	0.17142	0.65693	0.53776	0.38043	0.22440	0.56177	0.64881	0.64763	0.18058	0.63798	0.69734	0.20929	0.21084	1.03442	0.49785	0.43890	0.53942	0.52761	0.49520	0.42679	0.39992	0.61793	0.59397	0.23063	0.45332	0.24440	0.31489	0.63882	0.35722	0.49804	0.64790	0.44325	0.76645	0.40467	0.06407	0.52888	0.60951	0.60389	0.34325	0.40200	0.73499	3.21055	1.34908	3.09791	0.92581	5.01073	0.73054	0.82550	5.24382	2.71655	1.67274	7.58114	0.43868	1.10943	2.19796
0.53995	0.40357	0.45959	0.40742	0.49614	0.71242	0.19352	0.49403	0.72598	0.44406	0.49229	0.53195	0.80340	0.06205	0.46510	0.57693	0.48126	0.47554	0.37580	0.07573	0.69086	0.64368	0.62476	0.00253	1.07844	0.51809	0.59353	0.39050	0.60441	0.44300	0.35951	0.60748	0.58421	0.74717	0.68919	0.72163	1.39560	0.46941	0.60622	0.37193	0.26027	0.18250	1.11171	0.52013	0.04803	0.50994	0.24012	0.85270	0.66984	0.58269	0.46750	0.23018	0.42316	0.50056	1.04666	0.15816	0.15167	0.54975	0.25175	0.26376	0.44899	0.38656	0.76307	0.18696	0.56596	0.57524	0.60205	0.23822	0.28552	0.45353	0.76494	0.42984	0.44409	0.46243	0.83368	3.78057	3.38586	17.51759	1.38607	2.21017	7.30236	1.60492	4.06961	7.35698	1.04313	3.62448	7.03134	1.28363	1.00352	2.52346
