0.767033 	 0.767871 	
0.790411 	 0.791140 	
0.795048 	 0.796009 	
0.812656 	 0.813695 	
0.815891 	 0.816798 	
0.822590 	 0.823237 	
0.828522 	 0.829493 	
0.844731 	 0.845670 	
0.847186 	 0.848196 	
0.853340 	 0.854783 	
0.861364 	 0.862363 	
0.874138 	 0.874873 	
0.875028 	 0.876014 	
0.883930 	 0.884980 	
0.888848 	 0.889849 	
0.897814 	 0.898692 	
0.900505 	 0.901157 	
0.908929 	 0.909816 	
0.902998 	 0.903683 	
0.913065 	 0.913606 	
0.914549 	 0.914992 	
0.917464 	 0.917457 	
0.922166 	 0.922388 	
0.924613 	 0.924853 	
0.925820 	 0.926116 	
0.923147 	 0.923589 	
0.931118 	 0.931169 	
0.929929 	 0.929906 	
0.940989 	 0.941091 	
0.944876 	 0.944820 	
0.945920 	 0.946083 	
0.941129 	 0.941214 	
0.946021 	 0.946083 	
0.944608 	 0.944820 	
0.952289 	 0.952277 	
0.952154 	 0.952216 	
0.949756 	 0.949750 	
0.951003 	 0.951014 	
0.952453 	 0.952339 	
0.955149 	 0.954865 	
0.955046 	 0.954804 	
0.956442 	 0.956067 	
0.954944 	 0.954804 	
0.957444 	 0.957269 	
0.959842 	 0.959734 	
0.957640 	 0.957330 	
0.960078 	 0.959795 	
0.957578 	 0.957330 	
0.959974 	 0.959734 	
0.963821 	 0.963463 	
0.962670 	 0.962261 	
0.963855 	 0.963524 	
0.962610 	 0.962322 	
0.965203 	 0.964787 	
0.961703 	 0.961181 	
0.962917 	 0.962383 	
0.962813 	 0.962322 	
0.965643 	 0.964910 	
0.966888 	 0.966112 	
0.965785 	 0.964910 	
0.968039 	 0.967314 	
0.969143 	 0.968516 	
0.967991 	 0.967314 	
0.969235 	 0.968516 	
0.968084 	 0.967314 	
0.970583 	 0.969779 	
0.970583 	 0.969779 	
0.971931 	 0.971042 	
0.970583 	 0.969779 	
0.971931 	 0.971042 	
0.971931 	 0.971042 	
0.971931 	 0.971042 	
0.970779 	 0.969840 	
0.973034 	 0.972244 	
0.975430 	 0.974648 	
0.976716 	 0.975911 	
0.976716 	 0.975911 	
0.975369 	 0.974648 	
0.976716 	 0.975911 	
0.974217 	 0.973446 	
0.975369 	 0.974648 	
0.975430 	 0.974648 	
0.976716 	 0.975911 	
0.975369 	 0.974648 	
0.976716 	 0.975911 	
0.975417 	 0.974648 	
0.976520 	 0.975850 	
0.975141 	 0.974587 	
0.978824 	 0.978254 	
0.978824 	 0.978254 	
0.977672 	 0.977052 	
0.976569 	 0.975850 	
0.976520 	 0.975850 	
0.980171 	 0.979517 	
0.977775 	 0.977113 	
0.977775 	 0.977113 	
0.980367 	 0.979579 	
0.980274 	 0.979579 	
0.980274 	 0.979579 	
