100.000000 	 0.096154 	
200.000000 	 0.134615 	
300.000000 	 0.192308 	
400.000000 	 0.192308 	
500.000000 	 0.211538 	
600.000000 	 0.173077 	
700.000000 	 0.192308 	
800.000000 	 0.269230 	
900.000000 	 0.269231 	
1000.000000 	 0.384615 	
1100.000000 	 0.384615 	
1200.000000 	 0.423077 	
1300.000000 	 0.461539 	
1400.000000 	 0.423077 	
1500.000000 	 0.480770 	
1600.000000 	 0.480769 	
1700.000000 	 0.500000 	
1800.000000 	 0.557692 	
1900.000000 	 0.500000 	
2000.000000 	 0.557693 	
2100.000000 	 0.519231 	
2200.000000 	 0.538461 	
2300.000000 	 0.576923 	
2400.000000 	 0.596154 	
2500.000000 	 0.596154 	
2600.000000 	 0.596154 	
2700.000000 	 0.596154 	
2800.000000 	 0.596154 	
2900.000000 	 0.653846 	
3000.000000 	 0.673077 	
3100.000000 	 0.673077 	
3200.000000 	 0.615385 	
3300.000000 	 0.673077 	
3400.000000 	 0.673077 	
3500.000000 	 0.711538 	
3600.000000 	 0.730769 	
3700.000000 	 0.711538 	
3800.000000 	 0.711538 	
3900.000000 	 0.692308 	
4000.000000 	 0.692308 	
4100.000000 	 0.711538 	
4200.000000 	 0.711539 	
4300.000000 	 0.711538 	
4400.000000 	 0.730769 	
4500.000000 	 0.750000 	
4600.000000 	 0.711538 	
4700.000000 	 0.730769 	
4800.000000 	 0.711538 	
4900.000000 	 0.750000 	
5000.000000 	 0.769231 	
5100.000000 	 0.750000 	
5200.000000 	 0.750000 	
5300.000000 	 0.730769 	
5400.000000 	 0.750000 	
5500.000000 	 0.692308 	
5600.000000 	 0.711539 	
5700.000000 	 0.730769 	
5800.000000 	 0.711538 	
5900.000000 	 0.730769 	
6000.000000 	 0.711538 	
6100.000000 	 0.750000 	
6200.000000 	 0.769231 	
6300.000000 	 0.750000 	
6400.000000 	 0.769231 	
6500.000000 	 0.750000 	
6600.000000 	 0.769231 	
6700.000000 	 0.769231 	
6800.000000 	 0.769231 	
6900.000000 	 0.769231 	
7000.000000 	 0.769231 	
7100.000000 	 0.769231 	
7200.000000 	 0.769231 	
7300.000000 	 0.750000 	
7400.000000 	 0.788461 	
7500.000000 	 0.826923 	
7600.000000 	 0.826923 	
7700.000000 	 0.826923 	
7800.000000 	 0.826923 	
7900.000000 	 0.826923 	
8000.000000 	 0.807692 	
8100.000000 	 0.826923 	
8200.000000 	 0.826923 	
8300.000000 	 0.826923 	
8400.000000 	 0.826923 	
8500.000000 	 0.826923 	
8600.000000 	 0.826923 	
8700.000000 	 0.846154 	
8800.000000 	 0.846154 	
8900.000000 	 0.884615 	
9000.000000 	 0.884615 	
9100.000000 	 0.865385 	
9200.000000 	 0.846154 	
9300.000000 	 0.846154 	
9400.000000 	 0.884615 	
9500.000000 	 0.846154 	
9600.000000 	 0.846154 	
9700.000000 	 0.865385 	
9800.000000 	 0.865385 	
9900.000000 	 0.865385 	
