0.873640 	 0.880882 	
0.886730 	 0.894117 	
0.887549 	 0.894853 	
0.904989 	 0.912500 	
0.909328 	 0.916911 	
0.914462 	 0.922059 	
0.919442 	 0.927206 	
0.924008 	 0.931617 	
0.926970 	 0.934559 	
0.932740 	 0.940441 	
0.934195 	 0.941912 	
0.937880 	 0.945588 	
0.939478 	 0.947059 	
0.943099 	 0.950735 	
0.948934 	 0.956618 	
0.949652 	 0.957353 	
0.950442 	 0.958088 	
0.954775 	 0.962500 	
0.957785 	 0.965441 	
0.959210 	 0.966912 	
0.959922 	 0.967647 	
0.960771 	 0.968382 	
0.961477 	 0.969118 	
0.964339 	 0.972059 	
0.963620 	 0.971324 	
0.962914 	 0.970588 	
0.965763 	 0.973529 	
0.967906 	 0.975735 	
0.968624 	 0.976470 	
0.970114 	 0.977941 	
0.970043 	 0.977941 	
0.972263 	 0.980147 	
0.971539 	 0.979412 	
0.972251 	 0.980147 	
0.971533 	 0.979412 	
0.972963 	 0.980882 	
0.973688 	 0.981618 	
0.974400 	 0.982353 	
0.974400 	 0.982353 	
0.975106 	 0.983088 	
0.974400 	 0.982353 	
0.975118 	 0.983088 	
0.975118 	 0.983088 	
0.975118 	 0.983088 	
0.974400 	 0.982353 	
0.975106 	 0.983088 	
0.975825 	 0.983824 	
0.975825 	 0.983824 	
0.975825 	 0.983824 	
0.975118 	 0.983088 	
0.975118 	 0.983088 	
0.975825 	 0.983824 	
0.975825 	 0.983824 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.975813 	 0.983824 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.975813 	 0.983824 	
0.975813 	 0.983824 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
0.976531 	 0.984559 	
