0.316490 	 0.319149 	
0.412633 	 0.414894 	
0.490568 	 0.489362 	
0.527797 	 0.526596 	
0.571225 	 0.569149 	
0.567308 	 0.563830 	
0.623678 	 0.622340 	
0.646195 	 0.643617 	
0.643286 	 0.643617 	
0.695044 	 0.691489 	
0.699097 	 0.691489 	
0.725969 	 0.723404 	
0.730871 	 0.728723 	
0.745298 	 0.739362 	
0.785401 	 0.781915 	
0.776531 	 0.771277 	
0.785555 	 0.781915 	
0.788982 	 0.781915 	
0.792017 	 0.787234 	
0.812792 	 0.813829 	
0.813725 	 0.813830 	
0.821662 	 0.824468 	
0.829598 	 0.835106 	
0.825630 	 0.829787 	
0.825630 	 0.829787 	
0.827885 	 0.835106 	
0.823917 	 0.829787 	
0.819948 	 0.824468 	
0.815980 	 0.819149 	
0.827885 	 0.835106 	
0.823917 	 0.829787 	
0.831853 	 0.840425 	
0.819948 	 0.824468 	
0.823917 	 0.829787 	
0.827885 	 0.835106 	
0.831853 	 0.840425 	
0.835821 	 0.845745 	
0.849440 	 0.861702 	
0.849440 	 0.861702 	
0.849440 	 0.861702 	
0.845471 	 0.856383 	
0.853408 	 0.867021 	
0.841503 	 0.851064 	
0.849440 	 0.861702 	
0.853408 	 0.867021 	
0.853408 	 0.867021 	
0.841503 	 0.851064 	
0.849440 	 0.861702 	
0.849440 	 0.861702 	
0.849440 	 0.861702 	
0.849440 	 0.861702 	
0.849440 	 0.861702 	
0.857376 	 0.872340 	
0.861345 	 0.877660 	
0.865313 	 0.882978 	
0.865313 	 0.882978 	
0.861345 	 0.877660 	
0.861345 	 0.877660 	
0.861345 	 0.877660 	
0.861345 	 0.877660 	
0.865313 	 0.882978 	
0.869281 	 0.888298 	
0.865313 	 0.882978 	
0.861345 	 0.877660 	
0.861345 	 0.877660 	
0.869281 	 0.888298 	
0.861345 	 0.877660 	
0.861345 	 0.877660 	
0.865313 	 0.882978 	
0.865313 	 0.882978 	
0.869281 	 0.888298 	
0.873250 	 0.893617 	
0.869281 	 0.888298 	
0.869281 	 0.888298 	
0.869281 	 0.888298 	
0.873250 	 0.893617 	
0.877218 	 0.898936 	
0.877218 	 0.898936 	
0.873250 	 0.893617 	
0.873250 	 0.893617 	
0.873250 	 0.893617 	
0.873250 	 0.893617 	
0.869281 	 0.888298 	
0.877218 	 0.898936 	
0.873250 	 0.893617 	
0.881186 	 0.904255 	
0.877218 	 0.898936 	
0.877218 	 0.898936 	
0.881186 	 0.904255 	
0.873250 	 0.893617 	
0.877218 	 0.898936 	
0.877218 	 0.898936 	
0.877218 	 0.898936 	
0.885154 	 0.909574 	
0.885154 	 0.909574 	
0.885154 	 0.909574 	
0.885154 	 0.909574 	
0.885154 	 0.909574 	
0.889122 	 0.914894 	
