100.000000 	 0.763630 	
200.000000 	 0.775331 	
300.000000 	 0.786186 	
400.000000 	 0.788773 	
500.000000 	 0.790037 	
600.000000 	 0.802547 	
700.000000 	 0.808863 	
800.000000 	 0.814467 	
900.000000 	 0.824525 	
1000.000000 	 0.819595 	
1100.000000 	 0.822760 	
1200.000000 	 0.832866 	
1300.000000 	 0.837858 	
1400.000000 	 0.837294 	
1500.000000 	 0.842163 	
1600.000000 	 0.844751 	
1700.000000 	 0.847217 	
1800.000000 	 0.847217 	
1900.000000 	 0.852331 	
2000.000000 	 0.849805 	
2100.000000 	 0.853472 	
2200.000000 	 0.857200 	
2300.000000 	 0.858402 	
2400.000000 	 0.857200 	
2500.000000 	 0.854735 	
2600.000000 	 0.854735 	
2700.000000 	 0.859727 	
2800.000000 	 0.855998 	
2900.000000 	 0.860929 	
3000.000000 	 0.859727 	
3100.000000 	 0.858464 	
3200.000000 	 0.864719 	
3300.000000 	 0.859727 	
3400.000000 	 0.869024 	
3500.000000 	 0.870349 	
3600.000000 	 0.870288 	
3700.000000 	 0.870287 	
3800.000000 	 0.869147 	
3900.000000 	 0.870349 	
4000.000000 	 0.867822 	
4100.000000 	 0.869011 	
4200.000000 	 0.871428 	
4300.000000 	 0.873955 	
4400.000000 	 0.875856 	
4500.000000 	 0.874593 	
4600.000000 	 0.874593 	
4700.000000 	 0.877119 	
4800.000000 	 0.877119 	
4900.000000 	 0.884000 	
5000.000000 	 0.884000 	
5100.000000 	 0.880271 	
5200.000000 	 0.881535 	
5300.000000 	 0.887226 	
5400.000000 	 0.887226 	
5500.000000 	 0.888489 	
5600.000000 	 0.888489 	
5700.000000 	 0.892904 	
5800.000000 	 0.892904 	
5900.000000 	 0.888489 	
6000.000000 	 0.889752 	
6100.000000 	 0.889691 	
6200.000000 	 0.890954 	
6300.000000 	 0.889691 	
6400.000000 	 0.889630 	
6500.000000 	 0.892156 	
6600.000000 	 0.892156 	
6700.000000 	 0.893420 	
6800.000000 	 0.893420 	
6900.000000 	 0.894683 	
7000.000000 	 0.897209 	
7100.000000 	 0.897209 	
7200.000000 	 0.900815 	
7300.000000 	 0.900815 	
7400.000000 	 0.900815 	
7500.000000 	 0.900815 	
7600.000000 	 0.908272 	
7700.000000 	 0.905807 	
7800.000000 	 0.905807 	
7900.000000 	 0.907009 	
8000.000000 	 0.907009 	
8100.000000 	 0.910737 	
8200.000000 	 0.910860 	
8300.000000 	 0.910860 	
8400.000000 	 0.912124 	
8500.000000 	 0.910860 	
8600.000000 	 0.910860 	
8700.000000 	 0.910860 	
8800.000000 	 0.912062 	
8900.000000 	 0.910799 	
9000.000000 	 0.912062 	
9100.000000 	 0.912062 	
9200.000000 	 0.912062 	
9300.000000 	 0.912062 	
9400.000000 	 0.912062 	
9500.000000 	 0.915852 	
9600.000000 	 0.920721 	
9700.000000 	 0.920844 	
9800.000000 	 0.920844 	
9900.000000 	 0.920844 	
