0.00000	-0.01446	0.01690	0.00834	0.00326	0.01390	0.04130	-0.02387	0.00003	0.01470	-0.00457	0.00509	0.00469	-0.01777	-0.02426	-0.01431	0.02077	0.02575	-0.00199	0.00324	-0.00142	0.02730	0.01029	0.00944	0.03454	0.01798	-0.01010	0.02716	0.01863	0.03856	-0.02424	0.00978	-0.01270	0.01015	0.00233	0.00868	0.00580	0.02752	-0.00899	0.00326	0.01429	-0.01718	0.00707	-0.01876	-0.00531	0.02111	-0.00206	-0.00644	0.01199	0.00410	0.04979	-0.00683	0.02568	-0.05088	0.00686	-0.01466	-0.01455	0.00668	0.00368	0.01240
-0.00318	0.00000	0.00126	0.02354	-0.01041	0.04283	-0.01086	0.01214	-0.00081	0.02439	0.03014	-0.02729	0.03350	0.00275	0.05190	-0.01974	0.01560	0.02878	0.03014	0.00694	0.00514	-0.00181	-0.00232	0.02348	0.00096	0.00109	0.01900	0.01277	0.00924	0.01389	0.00677	0.02015	0.01638	0.03389	0.01461	0.00200	0.00856	-0.00894	0.00715	0.00152	-0.01974	-0.00510	-0.00397	-0.01007	0.03707	0.01056	0.01825	-0.00618	0.00500	0.05217	-0.00846	-0.07313	0.03428	0.00143	0.01720	0.01074	0.02344	0.01241	0.01250	0.03371
0.04014	0.03896	0.00000	-0.00125	-0.00580	-0.00521	-0.01590	-0.00822	0.00720	-0.01186	0.03326	-0.00319	0.02166	0.02379	0.03099	0.01189	0.01604	0.04731	-0.00616	-0.01848	0.01265	0.00569	0.01063	0.01739	0.00838	0.02818	0.02771	-0.00778	0.01503	-0.00761	-0.01023	-0.00725	-0.00182	-0.00533	0.00200	0.00623	0.00559	0.01930	0.00567	-0.01062	0.00335	-0.00955	0.01965	0.00296	0.01057	-0.00314	0.00090	-0.00845	-0.00355	-0.01117	-0.00298	-0.07069	-0.04941	-0.03079	0.00591	-0.01119	-0.03185	-0.00248	-0.00042	0.01013
0.00389	0.00690	-0.00835	0.00000	-0.02248	0.00632	-0.00056	0.00189	-0.00532	-0.00375	-0.01497	0.02368	0.00306	-0.01124	-0.00212	0.00249	0.00959	-0.00599	0.00153	0.01165	0.00211	-0.00381	0.00464	-0.00318	-0.00210	0.00790	0.00431	0.00818	0.01069	-0.00206	-0.00302	-0.00517	0.00249	-0.00572	0.00923	-0.00743	0.02145	-0.00131	-0.00317	0.00370	-0.00819	0.01802	-0.00298	0.01538	-0.01330	-0.01393	-0.00323	-0.00017	-0.00942	0.01337	-0.00970	-0.01435	0.00160	0.01466	0.01120	0.01745	0.00234	0.00533	-0.00036	0.01831
0.00527	-0.00354	-0.00215	0.01472	0.00000	-0.00641	0.00380	-0.00504	0.01702	0.01153	-0.00486	-0.00048	0.00870	0.00220	0.00793	0.00649	0.02046	-0.00093	0.00035	0.03249	0.00521	0.00473	0.01560	-0.00239	0.00131	-0.00952	0.01195	0.00700	0.00610	0.01098	0.00503	-0.00392	0.00240	-0.00729	0.00452	-0.00571	-0.00507	0.02635	0.01177	0.00883	-0.01482	-0.00094	-0.01565	0.01229	0.00711	-0.01799	0.01665	-0.01154	-0.00810	-0.01165	-0.01221	0.00163	-0.01168	0.03203	0.00516	-0.01717	-0.01079	-0.01675	0.00810	-0.03404
0.01677	0.02715	-0.02569	0.01361	0.02045	0.00000	0.04371	0.03684	0.01599	-0.00050	0.00730	-0.00647	0.03424	0.01551	0.09212	-0.00909	0.00677	0.01592	0.00126	0.02281	0.00855	-0.02870	0.01744	0.01065	0.00510	0.02264	0.00396	-0.00691	0.05478	0.00026	-0.03735	0.00237	-0.00906	-0.01376	-0.00577	0.01717	0.00298	0.01877	-0.01772	0.00747	0.00854	0.00648	0.02552	0.00084	0.03394	0.03014	-0.00769	0.01551	0.00234	0.01666	-0.00452	0.02120	-0.02882	0.02172	0.03485	0.00008	0.02591	0.01347	0.02718	0.01279
0.01374	0.01738	0.00471	-0.01871	0.01168	0.05040	0.00000	-0.00087	-0.01172	0.00659	-0.00353	0.00708	0.01564	0.00843	0.05754	0.00813	-0.00376	0.02710	-0.00458	0.00716	0.04107	0.00658	-0.00799	0.01512	0.03704	0.02609	0.00782	-0.00702	0.00643	0.00912	-0.01170	-0.03022	0.01902	-0.02950	-0.00059	0.02597	0.01363	0.01749	-0.01139	-0.00683	-0.00561	0.02442	-0.04204	-0.01143	0.00729	-0.00489	0.01370	0.00227	-0.02874	0.00746	0.00995	0.04154	0.00481	-0.00344	-0.01180	0.01343	0.05214	-0.04329	-0.03872	0.01960
-0.01083	-0.01465	0.01033	0.00862	-0.00825	0.01309	0.03016	0.00000	0.01008	-0.01516	0.00804	0.00632	0.03635	-0.00812	0.02872	0.02183	0.01365	0.02360	0.00300	0.01275	0.02025	-0.01089	0.00216	-0.00730	0.00869	0.00482	0.00926	0.01915	-0.01153	0.01234	0.01094	-0.01255	0.01417	-0.00017	0.00378	0.00050	0.01497	0.00619	0.00600	-0.00583	0.00917	-0.01313	0.00819	-0.01219	0.01164	0.01841	-0.01619	-0.00626	0.01010	0.02469	0.01834	0.04885	0.02813	0.00955	-0.01270	0.00870	-0.06115	0.00913	0.00307	0.01672
0.00814	-0.00394	0.00281	0.00751	-0.00397	0.00926	-0.00064	-0.00710	0.00000	0.00699	0.00464	-0.02034	0.01030	0.00093	-0.01377	-0.00155	0.01141	0.00834	0.00496	-0.00664	-0.00369	-0.00914	-0.00323	-0.00498	-0.00105	0.01384	-0.00688	0.00217	0.00068	0.00433	0.00189	-0.00952	0.01769	0.00892	-0.00305	-0.00639	0.01027	0.01070	-0.00131	-0.00493	0.01137	0.00132	-0.00335	-0.00965	0.01700	0.00881	0.00552	-0.00114	-0.00611	-0.02378	0.01074	0.02118	0.03451	-0.01377	-0.01467	0.00327	0.01355	0.00457	0.00282	0.01776
0.01432	0.04807	0.02124	0.00332	0.00392	0.02442	-0.01050	0.00383	0.00688	0.00000	0.02283	-0.01001	0.01441	0.00643	0.02436	-0.03402	-0.00975	-0.00422	0.01093	0.03754	-0.00351	-0.01234	-0.02637	0.03643	0.00884	-0.01109	-0.03020	0.00950	0.02598	0.00882	-0.01720	-0.00586	0.00042	-0.01977	-0.00103	-0.00688	-0.01518	0.03669	0.00944	0.03233	0.00847	-0.00934	-0.01019	0.00402	0.04812	0.00871	0.01617	-0.00736	0.03209	0.01095	0.00086	0.01195	0.04168	-0.00530	-0.05722	0.00571	-0.01401	-0.01559	0.01717	0.00451
-0.01213	0.00113	0.02311	-0.00965	0.00038	-0.00139	-0.00302	0.00035	-0.00863	0.00781	0.00000	0.01337	-0.00615	-0.00783	-0.00455	0.00639	-0.02706	0.00678	0.01129	0.01752	0.00278	0.01660	-0.01255	0.00733	-0.00882	0.00223	-0.00797	0.01662	-0.00970	0.01410	-0.01171	0.02110	0.01210	0.00226	0.00209	0.00667	-0.00421	-0.00181	0.01864	0.01507	-0.00087	0.01267	0.01223	-0.01271	0.00376	0.00062	-0.00486	0.00867	-0.00435	0.00364	0.01442	-0.00788	0.01193	0.01112	0.00430	-0.00237	0.00766	-0.02073	0.01511	-0.00439
0.02365	0.00571	0.01440	0.01341	-0.00810	-0.00527	0.01252	0.00208	0.00396	0.00938	-0.02347	0.00000	0.00344	0.00436	0.00491	0.00358	0.01024	-0.00084	0.00014	0.02569	0.00182	-0.02264	-0.00633	-0.00522	-0.02440	0.03249	-0.00697	0.01282	0.01367	0.00866	-0.01648	0.01410	0.00683	-0.01103	-0.00764	0.01479	0.00220	0.00475	-0.00187	-0.00141	-0.00929	-0.00336	0.01868	-0.01567	0.00500	-0.01383	0.02325	0.00044	0.00883	0.00858	-0.02125	0.00829	0.02013	0.00685	0.00753	-0.01958	-0.00553	0.01072	-0.00074	-0.00585
-0.02986	0.03727	0.00267	0.03114	0.00099	0.00843	0.02824	0.01834	-0.01804	0.03451	-0.03069	0.00649	0.00000	-0.00270	-0.02468	-0.02066	-0.01099	0.00515	-0.01119	0.00327	0.03554	0.03150	-0.00360	0.00333	0.04028	0.00194	-0.00671	0.01215	-0.03669	0.00729	0.00547	0.01055	-0.01461	0.01528	0.00135	0.03100	0.00353	0.00129	0.00217	0.00776	0.02345	0.02239	0.00170	-0.00492	0.00771	0.00917	0.00771	-0.00796	-0.02281	-0.00179	0.02006	0.00854	0.01812	0.02646	0.01998	0.00751	0.00882	0.00770	-0.03702	0.05044
-0.01060	-0.02182	-0.00348	0.00195	0.01156	-0.01368	0.01453	0.02212	0.00152	0.01426	-0.00711	0.01166	0.01950	0.00000	0.02738	0.00375	0.00482	0.02101	-0.00795	0.00255	0.00403	-0.00115	-0.00461	0.00579	0.00875	0.01158	-0.00233	0.02952	-0.00407	0.02618	-0.00988	0.00889	0.00774	0.02515	-0.01784	0.02442	-0.02465	0.00512	-0.01561	-0.00929	-0.00668	0.00260	0.00647	-0.00635	-0.00189	0.01045	-0.00137	0.00984	0.00846	-0.00747	0.01018	-0.02531	0.03542	-0.00594	-0.03105	-0.00997	0.00936	0.01237	0.01717	0.00626
